,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Talonflame,0,0,,1,0,Hydreigon,,,,,,,,Iron Valiant,3,0,,1,1,Landorus-Therian,,0,1,1,0,,,Zarude,5,0,,1,0,Cetitan,,0,0,0,0,,,Deoxys-Speed,0,1,,1,0,Sandy Shocks,,0,0,0,0,,,Deoxys-Speed,0,0,,1,0,Arboliva,,0,0,0,0,,,Cryogonal,1,1,,1,2,Dudunsparce,,0,0,0,0,,,Cryogonal,0,1,,1,1,Dragonite,,0,1,1,0,,,Cryogonal,2,0,,1,0,Goodra,,1,0,0,1,,,,,,,
,,W,5,,,-5,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,W,5,,,-5,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,W,2,,,-2,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,2,,,,,,,,,,,,5,,6,,,,,,,,,,,,3,,0,,,,,,,,,,,,6,,2,,,,,,,,,,,,2,,6,,,,,,,,,,,,5,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,
,,Nevada County Caterpies,,,,Sunnyside Suicunes,,,,T1W,T1L,T2W,T2L,,,Sauda's Chimps,,,,Abbotsford Aggrons,,,,T1W,T1L,T2W,T2L,,,Alabama Alakazams,,,,Worcester Woopers,,,,T1W,T1L,T2W,T2L,,,Pittsburgh Scizors,,,,Lion City Leech Life,,,,T1W,T1L,T2W,T2L,,,München Emboars,,,,Alabama Alakazams,,,,T1W,T1L,T2W,T2L,,,Sunnyside Suicunes,,,,München Emboars,,,,T1W,T1L,T2W,T2L,,,Worcester Woopers,,,,Luscious Lopunnies,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,Sauda's Chimps,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Rillaboom,0,1,,0,2,Hoopa-Unbound,,,,,,,,Excadrill,1,1,,1,2,Sneasler,,1,0,0,1,,,Abra,,3,,,3,Abra,,0,1,1,0,,,Muk,1,1,,0,3,Ursaluna-BM,,0,1,1,0,,,Landorus-Therian,1,1,,1,1,Primarina,,1,0,0,1,,,Manaphy,0,1,,1,3,Iron Bundle,,1,0,0,1,,,Terrakion,0,1,,1,2,Clefable,,1,0,0,1,,,Ursaluna-BM,0,1,,0,0,Kyurem,,0,1,1,0,,,,,,,
,,Sandy Shocks,1,1,,1,0,Blastoise,,,,,,,,Grimmsnarl,0,1,,1,2,Fezandipiti,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Paldean Tauros (Water),0,1,,0,1,Vikavolt,,0,1,1,0,,,Malamar,0,0,,1,0,Ninetales,,1,0,0,1,,,Scream Tail,0,1,,1,0,Landorus-Therian,,1,0,0,1,,,Magnezone,0,1,,1,0,Porygon2,,1,0,0,1,,,Gholdengo,0,1,,1,0,Slowking,,0,1,1,0,,,,,,,
,,Volcanion,0,1,,0,0,Corviknight,,,,,,,,Tentacruel,0,1,,1,0,Hisuian Samurott,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Orthworm,0,1,,1,0,Swampert,,0,1,1,0,,,Hisuian Lilligant,3,0,,1,0,Clodsire,,1,0,0,1,,,Ting-Lu,1,1,,1,0,Meloetta,,1,0,0,1,,,Sinistcha,0,1,,1,0,Iron Treads,,1,0,0,1,,,Vikavolt,1,1,,1,3,Decidueye,,0,1,1,0,,,,,,,
,,Hitmonlee,1,1,,0,0,Scream Tail,,,,,,,,Decidueye,3,0,,1,0,Quagsire,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Tornadus-Therian,1,1,,1,2,Gholdengo,,0,1,1,0,,,Conkeldurr,2,0,,1,1,Raging Bolt,,1,0,0,1,,,Sandslash,0,1,,1,0,Morpeko,,1,0,0,1,,,Iron Moth,2,0,,1,0,Blaziken,,1,0,0,1,,,Gardevoir,1,1,,0,3,Tentacruel,,0,1,1,0,,,,,,,
,,Scizor,0,1,,1,0,Thundurus-Therian,,,,,,,,Tornadus,1,1,,1,1,Spectrier,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Regieleki,0,1,,0,0,Hydreigon,,0,1,1,0,,,Meloetta,0,0,,1,0,Eelektross,,1,0,0,1,,,Glaceon,4,1,,1,2,Suicune,,1,0,0,1,,,Roaring Moon,3,0,,1,0,Kilowattrel,,1,0,0,1,,,Quaquaval,2,1,,1,0,Grimmsnarl,,0,1,1,0,,,,,,,
,,Dragapult,0,1,,0,4,Vileplume,,,,,,,,Kyurem,1,1,,1,0,Arboliva,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Deoxys-Defense,0,1,,0,0,Ogerpon-W,,0,1,1,0,,,Delphox,0,1,,1,0,Slither Wing,,1,0,0,1,,,Corviknight,1,0,,1,0,Hisuian Lilligant,,1,0,0,1,,,Skarmory,1,1,,1,2,Latios,,1,0,0,1,,,Lokix,0,1,,1,0,Excadrill,,0,1,1,0,,,,,,,
,,L,-4,,,4,,W,,,,,,,,W,1,,,-1,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,L,-4,,,4,,W,,,,,,,,W,4,,,-4,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,W,2,,,-2,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,FFW,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,3,,,,,,,,,,,,2,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,6,,5,,,,,,,,,,,,6,,4,,,,,,,,,,,,3,,6,,,,,,,,,,,,,,
,,Pittsburgh Scizors,,,,Sauda's Chimps,,,,T1W,T1L,T2W,T2L,,,Sunnyside Suicunes,,,,Alabama Alakazams,,,,T1W,T1L,T2W,T2L,,,Abbotsford Aggrons,,,,New Orleans Swamperts,,,,T1W,T1L,T2W,T2L,,,Vancouver Valiants,,,,Sunnyside Suicunes,,,,T1W,T1L,T2W,T2L,,,Sauda's Chimps,,,,Crown Point Cetitans,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,Abbotsford Aggrons,,,,T1W,T1L,T2W,T2L,,,Crown Point Cetitans,,,,Vancouver Valiants,,,,T1W,T1L,T2W,T2L,,,Nevada County Caterpies,,,,München Emboars,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Gouging Fire,2,1,,1,1,Decidueye,,,,,,,,Hoopa-Unbound,5,0,,1,0,Gliscor,,1,0,0,1,,,Espeon,0,0,,1,1,Terapagos-Terastal,,1,0,0,1,,,Ceruledge,0,1,,1,1,Ting-Lu,,1,0,0,1,,,Kyurem,0,0,,1,3,Iron Hands,,1,0,0,1,,,Quaquaval,1,1,,1,1,Arboliva,,0,1,1,0,,,Hoopa-Unbound,1,1,,1,0,Enamorus,,0,1,1,0,,,Volcanion,1,1,,1,0,Galvantula,,1,0,0,1,,,,,,,
,,Orthworm,0,1,,0,3,Kyurem,,,,,,,,Scream Tail,0,0,,1,0,Hisuian Avalugg,,1,0,0,1,,,Arboliva,0,1,,1,0,Dragonite,,1,0,0,1,,,Great Tusk,0,0,,1,0,Dusclops,,1,0,0,1,,,Grimmsnarl,0,1,,1,1,Galarian Slowking,,1,0,0,1,,,Noivern,0,1,,1,3,Heatran,,0,1,1,0,,,Cetitan,2,1,,0,1,Great Tusk,,0,1,1,0,,,Comfey,0,0,,1,1,Skeledirge,,1,0,0,1,,,,,,,
,,Florges,0,1,,0,2,Excadrill,,,,,,,,Ting-Lu,0,1,,1,2,Raging Bolt,,1,0,0,1,,,Hisuian Samurott,2,1,,1,0,Mew,,1,0,0,1,,,Lanturn,3,1,,1,0,Scream Tail,,1,0,0,1,,,Dudunsparce,1,0,,1,0,Diancie,,1,0,0,1,,,Vikavolt,0,1,,1,0,Espeon,,0,1,1,0,,,Alomomola,0,1,,0,2,Greninja,,0,1,1,0,,,Darkrai,1,1,,1,0,Conkeldurr,,1,0,0,1,,,,,,,
,,Deoxys-Defense,0,1,,1,0,Tornadus,,,,,,,,Dusclops,1,1,,1,0,Venusaur,,1,0,0,1,,,Fezandipiti,0,0,,1,0,Tinkaton,,1,0,0,1,,,Hydrapple,0,1,,1,2,Hoopa-Unbound,,1,0,0,1,,,Decidueye,0,1,,1,0,Registeel,,1,0,0,1,,,Ursaluna-BM,0,1,,1,0,Spectrier,,0,1,1,0,,,Hisuian Zoroark,0,1,,1,1,Ceruledge,,0,1,1,0,,,Dragapult,3,0,,1,1,Hisuian Lilligant,,1,0,0,1,,,,,,,
,,Porygon-Z,0,1,,0,0,Slowking,,,,,,,,Thundurus-Therian,0,0,,1,0,Annihilape,,1,0,0,1,,,Sneasler,1,1,,1,2,Meowscarada,,1,0,0,1,,,Enamorus,0,1,,1,1,Thundurus-Therian,,1,0,0,1,,,Excadrill,2,1,,1,0,Alomomola,,1,0,0,1,,,Gardevoir,0,1,,1,0,Fezandipiti,,0,1,1,0,,,Registeel,0,1,,1,1,Hydrapple,,0,1,1,0,,,Rillaboom,1,0,,1,0,Landorus-Therian,,1,0,0,1,,,,,,,
,,Paldean Tauros (Water),1,1,,1,0,Hisuian Qwilfish,,,,,,,,Corviknight,0,0,,1,0,Jirachi,,1,0,0,1,,,Spectrier,3,0,,1,0,Rotom-Wash,,1,0,0,1,,,Greninja,3,0,,1,0,Corviknight,,1,0,0,1,,,Tentacruel,3,1,,1,0,Brambleghast,,1,0,0,1,,,Lokix,4,1,,0,2,Sneasler,,0,1,1,0,,,Mandibuzz,1,1,,1,1,Galarian Weezing,,0,1,1,0,,,Avalugg,0,1,,1,1,Morpeko,,1,0,0,1,,,,,,,
,,L,-3,,,3,,W,,,,,,,,W,4,,,-4,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,W,2,,,-2,,L,,,,,,,,W,2,,,-2,,L,,,,,,,,L,-1,,,1,,W,,,,,,,,L,-2,,,2,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,6,,,,,,,,,,,,1,,6,,,,,,,,,,,,6,,0,,,,,,,,,,,,6,,5,,,,,,,,,,,,6,,2,,,,,,,,,,,,3,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,6,,1,,,,,,,,,,,,,,
,,Vancouver Valiants,,,,München Emboars,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,Crown Point Cetitans,,,,T1W,T1L,T2W,T2L,,,München Emboars,,,,Luscious Lopunnies,,,,T1W,T1L,T2W,T2L,,,Luscious Lopunnies,,,,Sauda's Chimps,,,,T1W,T1L,T2W,T2L,,,Sunnyside Suicunes,,,,Worcester Woopers,,,,T1W,T1L,T2W,T2L,,,Nevada County Caterpies,,,,Alabama Alakazams,,,,T1W,T1L,T2W,T2L,,,Alabama Alakazams,,,,Pittsburgh Scizors,,,,T1W,T1L,T2W,T2L,,,Pittsburgh Scizors,,,,Abbotsford Aggrons,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Enamorus,1,1,,1,0,Iron Bundle,,,,,,,,Ursaluna-BM,2,0,,1,0,Mandibuzz,,1,0,0,1,,,Delphox,0,1,,0,5,Latios,,0,1,1,0,,,Latios,0,1,,0,5,Dudunsparce,,0,1,1,0,,,Blastoise,1,1,,0,2,Iron Moth,,0,1,1,0,,,Dragapult,1,0,,1,0,Ninetales,,1,0,0,1,,,Raging Bolt,0,1,,0,2,Tornadus-Therian,,0,1,1,0,,,Mimikyu,0,1,,0,3,Spectrier,,0,1,1,0,,,,,,,
,,Great Tusk,0,1,,1,1,Landorus-Therian,,,,,,,,Hydreigon,0,0,,1,0,Hisuian Zoroark,,1,0,0,1,,,Iron Bundle,0,1,,0,0,Clefable,,0,1,1,0,,,Iron Treads,0,1,,1,0,Tornadus,,0,1,1,0,,,Corviknight,0,1,,0,0,Milotic,,0,1,1,0,,,Darkrai,1,1,,1,1,Shiftry,,1,0,0,1,,,Ninetales,1,1,,1,1,Torkoal,,0,1,1,0,,,Tornadus-Therian,1,1,,0,1,Quagsire,,0,1,1,0,,,,,,,
,,Ceruledge,4,0,,1,0,Meloetta,,,,,,,,Ogerpon-W,0,0,,1,0,Ursaluna,,1,0,0,1,,,Malamar,0,1,,0,0,Kilowattrel,,0,1,1,0,,,Clefable,0,1,,1,0,Iron Boulder,,0,1,1,0,,,Hoopa-Unbound,1,1,,1,2,Donphan,,0,1,1,0,,,Sandy Shocks,0,0,,1,1,Raging Bolt,,1,0,0,1,,,Slither Wing,2,1,,1,0,Venusaur,,0,1,1,0,,,Gouging Fire,0,1,,0,0,Cyclizar,,0,1,1,0,,,,,,,
,,Azelf,0,1,,1,0,Dragalge,,,,,,,,Gholdengo,3,0,,1,0,Brambleghast,,1,0,0,1,,,Conkeldurr,0,1,,0,0,Azumarill,,0,1,1,0,,,Azumarill,1,1,,1,0,Slowking,,0,1,1,0,,,Scream Tail,0,1,,1,0,Skarmory,,0,1,1,0,,,Rillaboom,1,1,,1,0,Ogerpon-H,,1,0,0,1,,,Primarina,1,1,,0,3,Gouging Fire,,0,1,1,0,,,Torkoal,0,1,,1,0,Fezandipiti,,0,1,1,0,,,,,,,
,,Revavroom,0,0,,1,1,Conkeldurr,,,,,,,,Toucannon,1,1,,1,0,Klefki,,1,0,0,1,,,Hisuian Lilligant,0,1,,0,1,Iron Treads,,0,1,1,0,,,Porygon2,0,1,,1,1,Decidueye,,0,1,1,0,,,Vileplume,0,1,,0,1,Roaring Moon,,0,1,1,0,,,Volcanion,0,1,,1,1,Clodsire,,1,0,0,1,,,Mismagius,0,1,,1,0,Mimikyu,,0,1,1,0,,,Venusaur,0,1,,0,1,Sneasler,,0,1,1,0,,,,,,,
,,Lanturn,1,1,,1,2,Suicune,,,,,,,,Gardevoir,0,0,,1,1,Cetitan,,1,0,0,1,,,Landorus-Therian,0,1,,0,0,Weezing,,0,1,1,0,,,Glastrier,4,1,,1,0,Excadrill,,0,1,1,0,,,Ting-Lu,0,1,,0,1,Sinistcha,,0,1,1,0,,,Hawlucha,3,0,,1,0,Iron Crown,,1,0,0,1,,,Ogerpon-H,0,1,,1,0,Metagross,,0,1,1,0,,,Metagross,0,1,,0,1,Espeon,,0,1,1,0,,,,,,,
,,W,2,,,-2,,L,,,,,,,,W,5,,,-5,,L,,,,,,,,L,-6,,,6,,W,,,,,,,,L,-1,,,1,,W,,,,,,,,L,-4,,,4,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-5,,,5,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,0,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,2,,6,,,,,,,,,,,,6,,5,,,,,,,,,,,,3,,6,,,,,,,,,,,,1,,6,,,,,,,,,,,,,,
,,Luscious Lopunnies,,,,Abbotsford Aggrons,,,,T1W,T1L,T2W,T2L,,,Nevada County Caterpies,,,,Worcester Woopers,,,,T1W,T1L,T2W,T2L,,,Sauda's Chimps,,,,Vancouver Valiants,,,,T1W,T1L,T2W,T2L,,,New Orleans Swamperts,,,,München Emboars,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,New Orleans Swamperts,,,,T1W,T1L,T2W,T2L,,,Pittsburgh Scizors,,,,Crown Point Cetitans,,,,T1W,T1L,T2W,T2L,,,Abbotsford Aggrons,,,,Nevada County Caterpies,,,,T1W,T1L,T2W,T2L,,,Vancouver Valiants,,,,Alabama Alakazams,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Azumarill,2,1,,1,2,Sneasler,,,,,,,,Darkrai,1,1,,1,0,Skarmory,,1,0,0,1,,,Kyurem,0,0,,1,0,Great Tusk,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Lokix,2,0,,1,0,Pecharunt,,1,0,0,1,,,Mudsdale,0,1,,1,1,Hoopa-Unbound,,0,1,1,0,,,Spectrier,1,0,,1,0,Dragapult,,1,0,0,1,,,Enamorus,0,0,,1,0,Ninetales,,1,0,0,1,,,,,,,
,,Clefable,1,1,,1,0,Hisuian Samurott,,,,,,,,Sandy Shocks,2,0,,1,0,Donphan,,1,0,0,1,,,Tentacruel,0,0,,1,0,Greninja,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Arcanine,0,1,,1,1,Swampert,,1,0,0,1,,,Torkoal,0,1,,1,1,Galarian Slowking,,0,1,1,0,,,Arboliva,0,1,,1,1,Comfey,,1,0,0,1,,,Greninja,0,0,,1,0,Slither Wing,,1,0,0,1,,,,,,,
,,Porygon2,1,0,,1,1,Heatran,,,,,,,,Dragapult,1,1,,1,0,Iron Moth,,1,0,0,1,,,Grimmsnarl,0,0,,1,0,Hydrapple,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Quaquaval,1,0,,1,0,Jirachi,,1,0,0,1,,,Gouging Fire,0,1,,1,0,Iron Hands,,0,1,1,0,,,Hisuian Samurott,2,1,,1,0,Scizor,,1,0,0,1,,,Great Tusk,0,1,,1,1,Raging Bolt,,1,0,0,1,,,,,,,
