,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Iron Valiant,0,0,,1,0,Registeel,,,,,,,,Iron Leaves,3,1,,1,1,Excadrill,,0,1,1,0,,,Slowking,0,0,,1,0,Iron Treads,,0,0,0,0,,,Slowking,0,1,,0,1,Kilowattrel,,0,0,0,0,,,Glimmora,2,1,,1,1,Hisuian Samurott,,0,0,0,0,,,Slowking,0,1,,0,0,Gengar,,0,0,0,0,,,Mamoswine,0,0,,1,0,Sandy Shocks,,0,1,1,0,,,Iron Leaves,0,1,,1,1,Chesnaught,,1,0,0,1,,,,,,,
,,W,5,,,-5,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-5,,,5,,W,,,,,,,,W,1,,,-1,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,W,4,,,-4,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,6,,,,,,,,,,,,1,,6,,,,,,,,,,,,6,,1,,,,,,,,,,,,0,,0,,,,,,,,,,,,3,,0,,,,,,,,,,,,3,,6,,,,,,,,,,,,2,,6,,,,,,,,,,,,6,,3,,,,,,,,,,,,,,
,,Uncertain Unowns,,,,Boston Bulbasaurs,,,,T1W,T1L,T2W,T2L,,,St. Louis Solgaleos,,,,Detroit Zoroarks,,,,T1W,T1L,T2W,T2L,,,Carolina Cetitans,,,,Sydney Sylveons,,,,T1W,T1L,T2W,T2L,,,King Keldeos,,,,Richmond Raging Bolts,,,,T1W,T1L,T2W,T2L,,,Detroit Zoroarks,,,,Columbus Conkeldurrs,,,,T1W,T1L,T2W,T2L,,,Boston Bulbasaurs,,,,Caborca Gengars,,,,T1W,T1L,T2W,T2L,,,Sydney Sylveons,,,,Boston Babettes,,,,T1W,T1L,T2W,T2L,,,Richmond Raging Bolts,,,,St. Louis Solgaleos,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Swampert,1,1,,1,1,Gholdengo,,,,,,,,Ursaluna-BM,0,0,,1,0,Scizor,,1,0,0,1,,,Hisuian Samurott,0,1,,0,0,Dragapult,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,Abra,,3,,,,Abra,,0,1,1,0,,,Lycanroc-Midnight,0,1,,1,0,Clefable,,1,0,0,1,,,Dragapult,0,0,,1,0,Gliscor,,1,0,0,1,,,Alolan Ninetales,0,1,,0,0,Empoleon,,0,1,1,0,,,,,,,
,,Kilowattrel,2,0,,1,0,Manaphy,,,,,,,,Zapdos,0,0,,1,0,Enamorus-Therian,,1,0,0,1,,,Sneasler,0,1,,0,2,Terapagos-Terastal,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Ogerpon-H,4,0,,1,2,Overqwil,,1,0,0,1,,,Terapagos-Terastal,1,0,,1,0,Annihilape,,1,0,0,1,,,Cetitan,1,1,,1,1,Ursaluna-BM,,0,1,1,0,,,,,,,
,,Ting-Lu,0,1,,1,1,Krookodile,,,,,,,,Blaziken,0,0,,1,0,Mandibuzz,,1,0,0,1,,,Uxie,1,1,,0,0,Galarian Zapdos,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Manaphy,0,0,,1,0,Corviknight,,1,0,0,1,,,Galarian Zapdos,4,0,,1,1,Roaring Moon,,1,0,0,1,,,Archaludon,0,1,,1,0,Gengar,,0,1,1,0,,,,,,,
,,Meowscarada,1,0,,1,1,Enamorus,,,,,,,,Empoleon,0,0,,1,1,Volcanion,,1,0,0,1,,,Galarian Weezing,0,1,,0,0,Landorus-Therian,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Hisuian Braviary,0,0,,1,0,Alolan Exeggutor,,1,0,0,1,,,Delphox,1,0,,1,0,Reuniclus,,1,0,0,1,,,Thundurus-Therian,0,1,,0,1,Cyclizar,,0,1,1,0,,,,,,,
,,Hatterene,0,1,,1,0,Golurk,,,,,,,,Zarude,1,1,,1,0,Garchomp,,1,0,0,1,,,Dragonite,0,1,,1,4,Diancie,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Gholdengo,2,1,,1,0,Ogerpon-W,,1,0,0,1,,,Sylveon,0,1,,1,0,Bellibolt,,1,0,0,1,,,Iron Bundle,0,1,,0,3,Baxcalibur,,0,1,1,0,,,,,,,
,,Hisuian Zoroark,2,0,,1,0,Bulbasaur,,,,,,,,Alcremie,5,0,,1,0,Deoxys-Speed,,1,0,0,1,,,Dudunsparce,0,1,,0,0,Pikachu,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Chesnaught,0,1,,1,1,Meloetta,,1,0,0,1,,,Landorus-Therian,0,1,,1,1,Blastoise,,1,0,0,1,,,Registeel,2,1,,1,1,Zarude,,0,1,1,0,,,,,,,
,,W,3,,,-3,,L,,,,,,,,W,5,,,-5,,L,,,,,,,,L,-5,,,5,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,FFW,,,,,,,,,,,,,,FFW,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,5,,,,,,,,,,,,2,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,2,,6,,,,,,,,,,,,6,,5,,,,,,,,,,,,4,,6,,,,,,,,,,,,6,,0,,,,,,,,,,,,6,,3,,,,,,,,,,,,,,
,,King Keldeos,,,,St. Louis Solgaleos,,,,T1W,T1L,T2W,T2L,,,Boston Bulbasaurs,,,,Carolina Cetitans,,,,T1W,T1L,T2W,T2L,,,Detroit Zoroarks,,,,Gelnhausen Gengars,,,,T1W,T1L,T2W,T2L,,,Ottawa Donphans,,,,Boston Bulbasaurs,,,,T1W,T1L,T2W,T2L,,,Caborca Gengars,,,,Sydney Sylveons,,,,T1W,T1L,T2W,T2L,,,Richmond Raging Bolts,,,,Detroit Zoroarks,,,,T1W,T1L,T2W,T2L,,,Columbus Conkeldurrs,,,,Ottawa Donphans,,,,T1W,T1L,T2W,T2L,,,Uncertain Unowns,,,,Caborca Gengars,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Appletun,0,1,,1,0,Ursaluna-BM,,,,,,,,Gholdengo,1,0,,1,1,Sneasler,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Galarian Slowking,0,0,,1,0,Ogerpon-T,,1,0,0,1,,,Overqwil,0,1,,0,1,Dragapult,,0,1,1,0,,,Alolan Ninetales,1,1,,1,0,Scizor,,1,0,0,1,,,Greninja,0,1,,0,0,Iron Hands,,0,1,1,0,,,Forretress,0,1,,1,0,Raging Bolt,,0,1,1,0,,,,,,,
,,Great Tusk,1,1,,1,1,Trapinch,,,,,,,,Manaphy,2,1,,1,1,Galarian Weezing,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Donphan,0,1,,1,0,Lycanroc-Midnight,,1,0,0,1,,,Corviknight,0,1,,1,2,Terapagos-Terastal,,0,1,1,0,,,Cetitan,3,0,,1,0,Enamorus-Therian,,1,0,0,1,,,Cobalion,0,1,,0,0,Weavile,,0,1,1,0,,,Hawlucha,1,1,,1,1,Overqwil,,0,1,1,0,,,,,,,
,,Primarina,2,1,,1,2,Zapdos,,,,,,,,Krookodile,0,0,,1,0,Dragonite,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Weavile,4,1,,1,1,Porygon-Z,,1,0,0,1,,,Milotic,2,1,,1,2,Galarian Zapdos,,0,1,1,0,,,Archaludon,0,1,,1,0,Mandibuzz,,1,0,0,1,,,Jolteon,0,1,,0,0,Galarian Slowking,,0,1,1,0,,,Meowscarada,0,1,,1,0,Ogerpon-W,,0,1,1,0,,,,,,,
,,Pecharunt,1,1,,1,1,Zarude,,,,,,,,Enamorus,3,1,,1,0,Rillaboom,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Iron Hands,0,0,,1,0,Manaphy,,1,0,0,1,,,Raging Bolt,1,1,,1,0,Landorus-Therian,,0,1,1,0,,,Thundurus-Therian,2,1,,1,2,Volcanion,,1,0,0,1,,,Tornadus-Therian,0,1,,0,0,Scream Tail,,0,1,1,0,,,Incineroar,1,1,,0,0,Corviknight,,0,1,1,0,,,,,,,
,,Lycanroc-Midday,1,1,,1,0,Empoleon,,,,,,,,Lycanroc-Midnight,0,0,,1,0,Hisuian Samurott,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Scream Tail,0,0,,1,0,Enamorus,,1,0,0,1,,,Ogerpon-W,1,1,,1,0,Diancie,,0,1,1,0,,,Iron Bundle,0,1,,1,1,Garchomp,,1,0,0,1,,,Iron Treads,0,1,,0,1,Hisuian Typhlosion,,0,1,1,0,,,Kilowattrel,0,1,,0,1,Excadrill,,0,1,1,0,,,,,,,
,,Zoroark,0,1,,0,2,Gengar,,,,,,,,Ogerpon-T,0,0,,1,0,Heatran,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Hisuian Typhlosion,2,0,,1,1,Krookodile,,1,0,0,1,,,Meloetta,1,1,,1,1,Bronzong,,0,1,1,0,,,Registeel,0,0,,1,1,Deoxys-Speed,,1,0,0,1,,,Mismagius,0,1,,0,5,Quaquaval,,0,1,1,0,,,Hatterene,1,1,,0,4,Meloetta,,0,1,1,0,,,,,,,
,,L,-1,,,1,,W,,,,,,,,W,4,,,-4,,L,,,,,,,,L,-3,,,-3,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,L,-1,,,1,,W,,,,,,,,W,2,,,-2,,L,,,,,,,,L,-6,,,6,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,FFL,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,3,,,,,,,,,,,,7,,2,,,,,,,,,,,,6,,0,,,,,,,,,,,,3,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,5,,6,,,,,,,,,,,,2,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,
,,Ottawa Donphans,,,,Caborca Gengars,,,,T1W,T1L,T2W,T2L,,,Richmond Raging Bolts,,,,Columbus Conkeldurrs,,,,T1W,T1L,T2W,T2L,,,Caborca Gengars,,,,Boston Babettes,,,,T1W,T1L,T2W,T2L,,,Boston Babettes,,,,St. Louis Solgaleos,,,,T1W,T1L,T2W,T2L,,,St. Louis Solgaleos,,,,Gelnhausen Gengars,,,,T1W,T1L,T2W,T2L,,,Uncertain Unowns,,,,Carolina Cetitans,,,,T1W,T1L,T2W,T2L,,,Carolina Cetitans,,,,King Keldeos,,,,T1W,T1L,T2W,T2L,,,King Keldeos,,,,Detroit Zoroarks,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Galarian Slowking,0,1,,0,0,Ogerpon-W,,,,,,,,Archaludon,0,1,,0,3,Hoopa-Unbound,,0,1,1,0,,,Ogerpon-W,0,1,,0,6,Annihilape,,0,1,1,0,,,Annihilape,4,0,,1,0,Ursaluna-BM,,1,0,0,1,,,Ursaluna-BM,3,1,,1,1,Walking Wake,,1,0,0,1,,,Kilowattrel,1,,,1,2,Sneasler,,1,0,0,1,,,Heatran,1,1,,1,0,Cinderace,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,Hydreigon,0,1,,1,0,Scream Tail,,,,,,,,Iron Bundle,1,1,,1,1,Iron Treads,,0,1,1,0,,,Alolan Exeggutor,0,1,,0,0,Jirachi,,0,1,1,0,,,Blastoise,0,1,,1,3,Baxcalibur,,1,0,0,1,,,Zarude,1,1,,1,1,Torkoal,,1,0,0,1,,,Ting-Lu,1,1,,1,1,Rillaboom,,1,0,0,1,,,Electivire,0,0,,1,1,Primarina,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,Masquerain,0,1,,0,3,Excadrill,,,,,,,,Espathra,0,1,,0,0,Gouging Fire,,0,1,1,0,,,Corviknight,0,1,,0,0,Fezandipiti,,0,1,1,0,,,Cryogonal,0,1,,1,0,Alcremie,,1,0,0,1,,,Cyclizar,2,0,,1,1,Azumarill,,1,0,0,1,,,Meowscarada,0,1,,1,0,Hisuian Samurott,,1,0,0,1,,,Hisuian Samurott,0,0,,1,0,Sinistcha,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,Iron Hands,2,1,,0,3,Alolan Exeggutor,,,,,,,,Sableye,1,2,,0,0,Alomomola,,0,1,1,0,,,Overqwil,0,1,,0,0,Gliscor,,0,1,1,0,,,Gliscor,1,0,,1,0,Empoleon,,1,0,0,1,,,Gengar,0,0,,1,0,Drednaw,,1,0,0,1,,,Toxapex,3,1,,1,0,Dudunsparce,,1,0,0,1,,,Sneasler,4,0,,1,0,Great Tusk,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,Hisuian Typhlosion,1,1,,1,0,Overqwil,,,,,,,,Alolan Ninetales,0,1,,0,0,Tornadus-Therian,,0,1,1,0,,,Scream Tail,0,1,,0,0,Roaring Moon,,0,1,1,0,,,Carkol,1,1,,1,0,Zarude,,1,0,0,1,,,Empoleon,0,0,,1,0,Pelipper,,1,0,0,1,,,Incineroar,0,1,,1,1,Uxie,,1,0,0,1,,,Rillaboom,1,1,,1,0,Regieleki,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,Donphan,0,1,,1,0,Corviknight,,,,,,,,Cetitan,0,1,,1,2,Hariyama,,0,1,1,0,,,Excadrill,0,1,,0,0,Reuniclus,,0,1,1,0,,,Electrode,0,0,,1,0,Trapinch,,1,0,0,1,,,Baxcalibur,0,1,,1,0,Sandy Shocks,,1,0,0,1,,,Hisuian Zoroark,1,1,,1,1,Heatran,,1,0,0,1,,,Salamence,0,0,,1,1,Pecharunt,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,L,-3,,,3,,W,,,,,,,,L,-5,,,5,,W,,,,,,,,L,-6,,,6,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,3,,,-4,,L,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,FF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,2,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,6,,0,,,,,,,,,,,,0,,3,,,,,,,,,,,,0,,0,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,
,,Boston Babettes,,,,Detroit Zoroarks,,,,T1W,T1L,T2W,T2L,,,Uncertain Unowns,,,,Sydney Sylveons,,,,T1W,T1L,T2W,T2L,,,St. Louis Solgaleos,,,,Ottawa Donphans,,,,T1W,T1L,T2W,T2L,,,Gelnhausen Gengars,,,,Caborca Gengars,,,,T1W,T1L,T2W,T2L,,,Boston Bulbasaurs,,,,Boston Babettes,,,,T1W,T1L,T2W,T2L,,,King Keldeos,,,,Columbus Conkeldurrs,,,,T1W,T1L,T2W,T2L,,,Detroit Zoroarks,,,,Uncertain Unowns,,,,T1W,T1L,T2W,T2L,,,Ottawa Donphans,,,,Carolina Cetitans,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Jirachi,0,1,,1,0,Volcanion,,,,,,,,Ting-Lu,0,1,,0,1,Dragapult,,0,1,1,0,,,Ursaluna-BM,5,0,,1,0,Milotic,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Porygon-Z,0,1,,0,0,Fezandipiti,,0,1,1,0,,,Abra,3,,,3,,Abra,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Hisuian Typhlosion,1,1,,0,0,Uxie,,0,1,1,0,,,,,,,
,,Gliscor,0,1,,1,0,Spectrier,,,,,,,,Hawlucha,0,1,,1,1,Terapagos-Terastal,,0,1,1,0,,,Drakloak,0,1,,1,0,Clefable,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Croconaw,0,1,,0,3,Roaring Moon,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Scream Tail,0,1,,1,0,Galarian Weezing,,0,1,1,0,,,,,,,
,,Annihilape,0,1,,1,4,Scizor,,,,,,,,Hatterene,0,1,,1,2,Galarian Zapdos,,0,1,1,0,,,Blaziken,0,0,,1,0,Galarian Slowking,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Krookodile,0,1,,0,0,Cryogonal,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Masquerain,0,1,,1,3,Salamence,,0,1,1,0,,,,,,,
,,Bellibolt,2,0,,1,0,Enamorus-Therian,,,,,,,,Meowscarada,3,1,,1,2,Diancie,,0,1,1,0,,,Zarude,0,0,,1,0,Donphan,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Lycanroc-Midnight,0,1,,0,0,Blastoise,,0,1,1,0,,,,,,,,,,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Quaquaval,1,1,,0,1,Sneasler,,0,1,1,0,,,,,,,
