,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Sableye,0,0,,1,0,Lycanroc-Dusk,,0,1,1,0,,,Diancie,2,1,,1,1,Deoxys-Speed,,0,0,0,0,,,Regieleki,0,1,,0,0,Rhydon,,0,0,0,0,,,Conkeldurr,2,1,,0,0,Terrakion,,0,0,0,0,,,Pelipper,1,1,,1,0,Manaphy,,0,0,0,0,,,,,,,,,,,0,1,1,0,,,Diancie,1,1,,0,1,Tentacruel,,0,1,1,0,,,,,,,
,,W,3,,,-3,,L,,,,,,,,W,6,,,-6,,L,,,,,,,,W,5,,,-5,,L,,,,,,,,L,-6,,,6,,W,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-4,,,3,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,,,,,
,,FFW,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,FF,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,2,,6,,,,,,,,,,,,6,,2,,,,,,,,,,,,6,,5,,,,,,,,,,,,4,,6,,,,,,,,,,,,6,,5,,,,,,,,,,,,6,,5,,,,,,,,,,,,,,
,,Orlando Magikarps,,,,Scarborough Sceptiles,,,,T1W,T1L,T2W,T2L,,,Tottenham Hoothoots,,,,Manila Manectrics,,,,T1W,T1L,T2W,T2L,,,Snowpoint Temple Zoruas,,,,Tokyo Teddiursas,,,,T1W,T1L,T2W,T2L,,,Toronto Staraptors,,,,Orlando Magikarps,,,,T1W,T1L,T2W,T2L,,,Manila Manectrics,,,,New York Nickits,,,,T1W,T1L,T2W,T2L,,,Scarborough Sceptiles,,,,Salt Lake Salandits,,,,T1W,T1L,T2W,T2L,,,Tokyo Teddiursas,,,,Charleston Chesnaughts,,,,T1W,T1L,T2W,T2L,,,Metro Boomburstin,,,,Tottenham Hoothoots,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Garganacl,1,0,,1,0,Dragapult,,,,,,,,,,,,,,,,1,0,0,1,,,Iron Leaves,0,0,,1,1,Terapagos-Terastal,,1,0,0,1,,,Raikou,0,1,,1,0,Garganacl,,0,1,1,0,,,Meowscarada,1,1,,0,2,Gholdengo,,0,1,1,0,,,Ting-Lu,1,1,,1,1,Braixen,,1,0,0,1,,,Terapagos-Terastal,1,1,,1,1,Roaring Moon,,0,1,1,0,,,Heatran,2,1,,1,0,Lilligant,,0,1,1,0,,,,,,,
,,Hisuian Samurott,0,0,,1,0,Ting-Lu,,,,,,,,,,,,,,,,1,0,0,1,,,Terrakion,1,1,,1,1,Gliscor,,1,0,0,1,,,Baxcalibur,1,1,,0,0,Hisuian Samurott,,0,1,1,0,,,Vikavolt,1,1,,1,0,Hatterene,,0,1,1,0,,,Spectrier,0,1,,1,1,Alolan Muk,,1,0,0,1,,,Gliscor,1,1,,1,0,Landorus-Therian,,0,1,1,0,,,Ursaluna-BM,0,1,,1,1,Smeargle,,0,1,1,0,,,,,,,
,,Gouging Fire,4,0,,1,0,Zapdos,,,,,,,,,,,,,,,,1,0,0,1,,,Pecharunt,0,1,,1,0,Cinderace,,1,0,0,1,,,Great Tusk,1,1,,0,0,Gouging Fire,,0,1,1,0,,,Iron Bundle,1,1,,1,0,Garchomp,,0,1,1,0,,,Dragapult,1,0,,1,0,Enamorus,,1,0,0,1,,,Zarude,2,1,,1,1,Tauros,,0,1,1,0,,,Kilowattrel,0,1,,1,0,Bronzong,,0,1,1,0,,,,,,,
,,Clefable,0,1,,1,1,Mienshao,,,,,,,,,,,,,,,,1,0,0,1,,,Jolteon,4,0,,1,0,Thundurus,,1,0,0,1,,,Qwilfish,0,1,,0,0,Slowking,,0,1,1,0,,,Registeel,1,1,,1,0,Deoxys-Speed,,0,1,1,0,,,Zapdos,2,0,,1,1,Golurk,,1,0,0,1,,,Metagross,0,1,,1,0,Empoleon,,0,1,1,0,,,Dragonite,0,1,,1,2,Iron Hands,,0,1,1,0,,,,,,,
,,Toedscruel,0,0,,1,0,Spectrier,,,,,,,,,,,,,,,,1,0,0,1,,,Ogerpon-T,0,0,,1,0,Fezandipiti,,1,0,0,1,,,Probopass,0,1,,0,6,Rotom-Frost,,0,1,1,0,,,Sylveon,0,1,,1,2,Flareon,,0,1,1,0,,,Tentacruel,2,1,,1,1,Jirachi,,1,0,0,1,,,Thundurus,0,1,,1,1,Cryogonal,,0,1,1,0,,,Hisuian Qwilfish,0,1,,1,2,Manaphy,,0,1,1,0,,,,,,,
,,Tornadus,1,0,,1,0,Tentacruel,,,,,,,,,,,,,,,,1,0,0,1,,,Ditto,1,0,,1,0,Mismagius,,1,0,0,1,,,Oricorio-Baile,0,1,,1,0,Toedscruel,,0,1,1,0,,,Ceruledge,1,1,,1,2,Hitmonchan,,0,1,1,0,,,Tinkaton,0,1,,1,0,Cyclizar,,1,0,0,1,,,Fezandipiti,1,1,,0,3,Entei,,0,1,1,0,,,Annihilape,4,1,,,1,Ursaluna,,0,1,1,0,,,,,,,
,,W,5,,,-5,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,L,-1,,,1,,W,,,,,,,,W,2,,,-2,,L,,,,,,,,L,-1,,,1,,W,,,,,,,,L,-1,,,1,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,FFW,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,6,,2,,,,,,,,,,,,1,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,2,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,1,,6,,,,,,,,,,,,,,
,,Cherry Hill Bellsprouts,,,,Tottenham Hoothoots,,,,T1W,T1L,T2W,T2L,,,Scarborough Sceptiles,,,,Snowpoint Temple Zoruas,,,,T1W,T1L,T2W,T2L,,,Manila Manectrics,,,,Syracuse Snorlax,,,,T1W,T1L,T2W,T2L,,,Charleston Chesnaughts,,,,Metro Boomburstin,,,,T1W,T1L,T2W,T2L,,,Salt Lake Salandits,,,,Tokyo Teddiursas,,,,T1W,T1L,T2W,T2L,,,Metro Boomburstin,,,,Manila Manectrics,,,,T1W,T1L,T2W,T2L,,,New York Nickits,,,,Toronto Staraptors,,,,T1W,T1L,T2W,T2L,,,Orlando Magikarps,,,,Salt Lake Salandits,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Iron Valiant,0,0,,1,1,Lilligant,,,,,,,,Spectrier,3,0,,1,0,Moltres,,1,0,0,1,,,Meowscarada,0,1,,0,1,Galarian Slowking,,0,1,1,0,,,Enamorus-Therian,6,0,,1,0,Kilowattrel,,1,0,0,1,,,Azelf,1,1,,1,1,Terapagos-Terastal,,0,1,1,0,,,Heatran,0,1,,1,0,Iron Bundle,,1,0,0,1,,,-,,,,,,-,,0,1,1,0,,,Garganacl,1,0,,1,0,Cyclizar,,1,0,0,1,,,,,,,
,,Slowbro,1,0,,1,0,Quaquaval,,,,,,,,Dragapult,3,1,,1,1,Iron Leaves,,1,0,0,1,,,Sylveon,0,1,,1,1,Incineroar,,0,1,1,0,,,Empoleon,0,0,,1,0,Dragonite,,1,0,0,1,,,Lycanroc-Dusk,1,1,,0,1,Gliscor,,0,1,1,0,,,Kilowattrel,3,0,,1,1,Sylveon,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Gouging Fire,3,0,,1,0,Cloyster,,1,0,0,1,,,,,,,
,,Clodsire,2,0,,1,0,Latias,,,,,,,,Ting-Lu,0,1,,1,0,Greninja,,1,0,0,1,,,Registeel,1,1,,1,1,Blastoise,,0,1,1,0,,,Overqwil,0,1,,1,1,Heatran,,1,0,0,1,,,Alolan Muk,0,1,,1,3,Zarude,,0,1,1,0,,,Primarina,2,0,,1,1,Glimmora,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Tornadus,0,1,,1,0,Jirachi,,1,0,0,1,,,,,,,
,,Raging Bolt,0,0,,1,0,Bronzong,,,,,,,,Zapdos,0,1,,1,0,Iron Treads,,1,0,0,1,,,Vikavolt,1,1,,0,2,Kyurem,,0,1,1,0,,,Landorus-Therian,0,0,,1,0,Primarina,,1,0,0,1,,,Braixen,1,1,,1,1,Thundurus,,0,1,1,0,,,Annihilape,1,0,,1,0,Registeel,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Clefable,0,0,,1,0,Lycanroc-Dusk,,1,0,0,1,,,,,,,
,,Ogerpon-C,1,1,,1,0,Heatran,,,,,,,,Forretress,0,1,,1,2,Pecharunt,,1,0,0,1,,,Ceruledge,0,1,,0,0,Hydrapple,,0,1,1,0,,,Cryogonal,0,0,,1,0,Ursaluna-BM,,1,0,0,1,,,Golurk,0,1,,0,0,Fezandipiti,,0,1,1,0,,,Dragonite,0,1,,1,0,Braviary,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Hisuian Samurott,0,0,,1,0,Alolan Muk,,1,0,0,1,,,,,,,
,,Rhydon,2,0,,1,0,Iron Hands,,,,,,,,Wigglytuff,0,0,,1,1,Ogerpon-T,,1,0,0,1,,,Iron Bundle,0,1,,0,1,Hisuian Zoroark,,0,1,1,0,,,Roaring Moon,0,0,,1,0,Hisuian Avalugg,,1,0,0,1,,,Suicune,1,1,,1,0,Poliwrath,,0,1,1,0,,,Ogerpon-W,0,0,,1,0,Latios,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Scizor,2,0,,1,1,Golurk,,1,0,0,1,,,,,,,
,,W,5,,,-5,,L,,,,,,,,W,2,,,-2,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,W,5,,,-5,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,W,4,,,-4,,L,,,,,,,,L,-4,,,3,,W,,,,,,,,W,5,,,-5,,L,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,0,,,,,,,,,,,,0,,0,,,,,,,,,,,,6,,3,,,,,,,,,,,,0,,6,,,,,,,,,,,,6,,2,,,,,,,,,,,,6,,4,,,,,,,,,,,,1,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,
,,Toronto Staraptors,,,,Salt Lake Salandits,,,,T1W,T1L,T2W,T2L,,,Metro Boomburstin,,,,New York Nickits,,,,T1W,T1L,T2W,T2L,,,Salt Lake Salandits,,,,Charleston Chesnaughts,,,,T1W,T1L,T2W,T2L,,,Syracuse Snorlax,,,,Scarborough Sceptiles,,,,T1W,T1L,T2W,T2L,,,Tottenham Hoothoots,,,,Syracuse Snorlax,,,,T1W,T1L,T2W,T2L,,,Orlando Magikarps,,,,Snowpoint Temple Zoruas,,,,T1W,T1L,T2W,T2L,,,Snowpoint Temple Zoruas,,,,Cherry Hill Bellsprouts,,,,T1W,T1L,T2W,T2L,,,Cherry Hill Bellsprouts,,,,Manila Manectrics,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,Braixen,0,1,,1,2,Enamorus-Therian,,0,1,1,0,,,Incineroar,3,0,,1,0,Dragapult,,1,0,0,1,,,Ursaluna,2,1,,1,5,Tornadus-Therian,,0,1,1,0,,,Garganacl,0,1,,1,1,Okidogi,,0,1,1,0,,,Pecharunt,0,0,,1,0,Slowbro,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,Lycanroc-Dusk,2,1,,0,0,Landorus-Therian,,0,1,1,0,,,Hisuian Zoroark,0,0,,1,0,Spectrier,,1,0,0,1,,,Bronzong,0,1,,1,0,Hydrapple,,0,1,1,0,,,Gouging Fire,1,1,,0,2,Hisuian Arcanine,,0,1,1,0,,,Okidogi,3,0,,1,1,Clodsire,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,Cloyster,1,1,,0,2,Roaring Moon,,0,1,1,0,,,Alolan Sandslash,2,0,,1,0,Arboliva,,1,0,0,1,,,Latias,0,1,,0,1,Kyurem,,0,1,1,0,,,Tornadus,2,1,,1,0,Jolteon,,0,1,1,0,,,Hisuian Arcanine,3,0,,1,0,Wo-Chien,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,Enamorus,0,1,,1,0,Decidueye,,0,1,1,0,,,Galarian Slowking,0,0,,1,0,Tinkaton,,1,0,0,1,,,Darkrai,0,1,,0,0,Incineroar,,0,1,1,0,,,Rotom-Frost,1,1,,1,0,Moltres,,0,1,1,0,,,Iron Treads,0,0,,1,0,Iron Boulder,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,Cyclizar,0,1,,0,0,Cryogonal,,0,1,1,0,,,Kyurem,1,0,,1,0,Mienshao,,1,0,0,1,,,Iron Hands,0,1,,0,0,Galarian Slowking,,0,1,1,0,,,Slowking,0,1,,1,2,Iron Treads,,0,1,1,0,,,Greninja,0,1,,1,0,Iron Valiant,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,Azelf,0,1,,1,2,Empoleon,,0,1,1,0,,,Tornadus-Therian,0,0,,1,0,Tentacruel,,1,0,0,1,,,Manaphy,0,1,,0,0,Alolan Sandslash,,0,1,1,0,,,Clefable,0,1,,0,1,Ogerpon-T,,0,1,1,0,,,Moltres,0,0,,1,0,Avalugg,,1,0,0,1,,,,,,,,,,,1,0,0,1,,,,,,,
,,W,3,,,-3,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,W,6,,,-6,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,L,-2,,,2,,W,,,,,,,,W,5,,,-5,,L,,,,,,,,W,3,,,-4,,L,,,,,,,,,,,,
,,FFW,,,,,,,,,,,,,,FFW,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,FF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,6,,,,,,,,,,,,6,,3,,,,,,,,,,,,2,,6,,,,,,,,,,,,0,,6,,,,,,,,,,,,1,,6,,,,,,,,,,,,5,,6,,,,,,,,,,,,0,,0,,,,,,,,,,,,3,,6,,,,,,,,,,,,,,
,,Charleston Chesnaughts,,,,Manila Manectrics,,,,T1W,T1L,T2W,T2L,,,Orlando Magikarps,,,,Tokyo Teddiursas,,,,T1W,T1L,T2W,T2L,,,Tottenham Hoothoots,,,,Toronto Staraptors,,,,T1W,T1L,T2W,T2L,,,Tokyo Teddiursas,,,,Tottenham Hoothoots,,,,T1W,T1L,T2W,T2L,,,Scarborough Sceptiles,,,,Charleston Chesnaughts,,,,T1W,T1L,T2W,T2L,,,Cherry Hill Bellsprouts,,,,New York Nickits,,,,T1W,T1L,T2W,T2L,,,Manila Manectrics,,,,Orlando Magikarps,,,,T1W,T1L,T2W,T2L,,,Toronto Staraptors,,,,Snowpoint Temple Zoruas,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Enamorus-Therian,1,0,,1,1,Iron Bundle,,,,,,,,Garganacl,0,1,,0,0,Terapagos-Terastal,,0,1,1,0,,,Ursaluna,0,0,,1,0,Alolan Ninetales,,1,0,0,1,,,Terapagos-Terastal,6,0,,1,0,Smeargle,,1,0,0,1,,,Tentacruel,0,0,,1,0,Enamorus-Therian,,1,0,0,1,,,Wo-Chien,1,1,,1,1,Gholdengo,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Great Tusk,2,1,,1,0,Pecharunt,,1,0,0,1,,,,,,,
,,Landorus-Therian,2,0,,1,0,Registeel,,,,,,,,Gouging Fire,0,1,,1,0,Gliscor,,0,1,1,0,,,Latias,1,0,,1,0,Baxcalibur,,1,0,0,1,,,Zarude,0,0,,1,0,Iron Hands,,1,0,0,1,,,Dragapult,0,0,,1,1,Landorus-Therian,,1,0,0,1,,,Clodsire,0,1,,1,1,Hatterene,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Baxcalibur,0,0,,1,2,Hisuian Arcanine,,1,0,0,1,,,,,,,
,,Roaring Moon,0,0,,1,0,Meowscarada,,,,,,,,Toedscruel,0,1,,1,2,Cinderace,,0,1,1,0,,,Lilligant,0,0,,1,2,Porygon-Z,,1,0,0,1,,,Cinderace,0,0,,1,0,Ursaluna,,1,0,0,1,,,Spectrier,5,0,,1,0,Roaring Moon,,1,0,0,1,,,Slowbro,1,1,,1,0,Garchomp,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Skarmory,0,1,,1,0,Okidogi,,1,0,0,1,,,,,,,
,,Empoleon,1,0,,1,0,Latios,,,,,,,,Tornadus,1,1,,1,3,Metagross,,0,1,1,0,,,Bronzong,5,1,,1,0,Sinistcha,,1,0,0,1,,,Thundurus,0,0,,1,0,Bronzong,,1,0,0,1,,,Zapdos,1,1,,1,0,Overqwil,,1,0,0,1,,,Iron Valiant,1,1,,1,3,Deoxys-Speed,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Probopass,1,1,,1,0,Iron Treads,,1,0,0,1,,,,,,,
,,Decidueye,1,0,,1,0,Sylveon,,,,,,,,Rotom-Frost,2,1,,0,0,Thundurus,,0,1,1,0,,,Smeargle,0,0,,1,0,Skarmory,,1,0,0,1,,,Mismagius,0,0,,1,0,Darkrai,,1,0,0,1,,,Ting-Lu,0,0,,1,0,Empoleon,,1,0,0,1,,,Ogerpon-C,1,1,,1,0,Hitmonchan,,1,0,0,1,,,,,,,,,,,0,1,1,0,,,Qwilfish,1,0,,1,1,Ditto,,1,0,0,1,,,,,,,
