,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ogerpon-W,1,1,,1,1,Great Tusk,,,,,,,,Mandibuzz,0,1,,0,0,Araquanid,,,,,,,,Tentacruel,1,1,,0,0,Barraskewda,,,,,,,,Iron Moth,1,1,,1,1,Gengar,,,,,,,,,,,,,,,,0,0,0,0,,,Dragapult,1,1,,1,0,Sandy Shocks,,,,,,,,Galarian Zapdos,0,1,,1,2,Keldeo,,,,,,,,Dragapult,2,1,,1,1,Jolteon,,0,1,1,0,,,,,,,
,,L,-4,,,4,,W,,,,,,,,L,-4,,,4,,W,,,,,,,,L,-5,,,5,,W,,,,,,,,W,2,,,-2,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,3,,,,,,,,,,,,4,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,0,,3,,,,,,,,,,,,6,,0,,,,,,,,,,,,5,,6,,,,,,,,,,,,5,,6,,,,,,,,,,,,6,,2,,,,,,,,,,,,,,
,,Dreary Lane Darmanitans,,,,Charleston Chesnaughts,,,,T1W,T1L,T2W,T2L,,,Alabama Feraligatrs,,,,Cherry Hill Bellsprouts,,,,T1W,T1L,T2W,T2L,,,Edinburgh Enamorus,,,,Alabama Feraligatrs,,,,T1W,T1L,T2W,T2L,,,Syracuse Snorlax,,,,Milton Keynes M'Ladies,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,London Lunalas,,,,T1W,T1L,T2W,T2L,,,Prophet of the Pantheon,,,,Lion City Leech Life,,,,T1W,T1L,T2W,T2L,,,Blasphemous Blacephalons,,,,Syracuse Snorlax,,,,T1W,T1L,T2W,T2L,,,London Lunalas,,,,Philadelphia PZs,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Meowscarada,0,1,,1,1,Darkrai,,,,,,,,Skarmory,0,1,,1,0,Fezandipiti,,,,,,,,Cinderace,1,1,,1,0,Qwilfish,,,,,,,,Abra,3,,,3,,Abra,,,,,,,,Rillaboom,0,1,,0,2,Tornadus-Therian,,,,,,,,Palafin,3,0,,1,0,Chi-Yu,,,,,,,,Cryogonal,0,1,,1,1,Thundurus,,,,,,,,Tornadus-Therian,0,1,,1,2,Volcanion,,0,1,1,0,,,,,,,
,,Keldeo,2,1,,1,1,Landorus-Therian,,,,,,,,Blaziken,0,0,,1,0,Rotom-Heat,,,,,,,,Salamence,0,1,,0,1,Latios,,,,,,,,,,,,,,,,,,,,,,Hawlucha,0,1,,0,2,Archaludon,,,,,,,,Hydrapple,1,1,,1,0,Pecharunt,,,,,,,,Garganacl,1,1,,1,1,Kyurem,,,,,,,,Clodsire,1,1,,0,0,Iron Valiant,,0,1,1,0,,,,,,,
,,Zapdos,0,1,,0,3,Mew,,,,,,,,Latios,3,1,,1,1,Landorus,,,,,,,,Conkeldurr,0,1,,0,2,Jolteon,,,,,,,,,,,,,,,,,,,,,,Iron Bundle,0,1,,0,1,Raging Bolt,,,,,,,,Klefki,0,1,,1,2,Rillaboom,,,,,,,,Greninja,2,1,,1,0,Ogerpon-W,,,,,,,,Raging Bolt,0,1,,0,2,Iron Treads,,0,1,1,0,,,,,,,
,,Jirachi,0,1,,0,0,Tinkaton,,,,,,,,Excadrill,2,0,,1,0,Iron Boulder,,,,,,,,Enamorus,1,1,,1,1,Excadrill,,,,,,,,,,,,,,,,,,,,,,Pecharunt,0,1,,0,1,Ursaluna,,,,,,,,Dusknoir,0,1,,1,0,Hawlucha,,,,,,,,Corviknight,1,1,,1,0,Great Tusk,,,,,,,,Ursaluna,1,1,,0,2,Lycanroc-Dusk,,0,1,1,0,,,,,,,
,,Mamoswine,0,1,,1,1,Baxcalibur,,,,,,,,Tyranitar,1,1,,1,3,Terapagos,,,,,,,,Suicune,1,1,,1,0,Tyranitar,,,,,,,,,,,,,,,,,,,,,,Chi-Yu,0,1,,0,0,Ribombee,,,,,,,,Heatran,1,1,,1,0,Iron Bundle,,,,,,,,Gouging Fire,1,1,,1,1,Scizor,,,,,,,,Alolan Persian,0,1,,1,0,Uxie,,0,1,1,0,,,,,,,
,,Incineroar,1,1,,0,0,Abomasnow,,,,,,,,Hisuian Samurott,0,1,,1,0,Wo-Chien,,,,,,,,Deoxys-Speed,1,1,,1,2,Skarmory,,,,,,,,,,,,,,,,,,,,,,Ting-Lu,0,1,,0,0,Ursaluna,,,,,,,,Regieleki,1,1,,1,3,Ting-Lu,,,,,,,,Sableye,1,0,,1,2,Galarian Slowking,,,,,,,,Brambleghast,0,1,,0,0,Annihilape,,0,1,1,0,,,,,,,
,,L,-3,,,3,,W,,,,,,,,W,2,,,-2,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-6,,,6,,W,,,,,,,,W,1,,,-1,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,3,,,,,,,,,,,,6,,4,,,,,,,,,,,,0,,6,,,,,,,,,,,,6,,1,,,,,,,,,,,,6,,3,,,,,,,,,,,,0,,3,,,,,,,,,,,,6,,4,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,
,,Blasphemous Blacephalons,,,,Milton Keynes M'Ladies,,,,T1W,T1L,T2W,T2L,,,London Lunalas,,,,Blasphemous Blacephalons,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,Philadelphia PZs,,,,T1W,T1L,T2W,T2L,,,Dreary Lane Darmanitans,,,,Prophet of the Pantheon,,,,T1W,T1L,T2W,T2L,,,The Pokerangers,,,,Alabama Feraligatrs,,,,T1W,T1L,T2W,T2L,,,Milton Keynes M'Ladies,,,,Edinburgh Enamorus,,,,T1W,T1L,T2W,T2L,,,Cherry Hill Bellsprouts,,,,Charleston Chesnaughts,,,,T1W,T1L,T2W,T2L,,,Edinburgh Enamorus,,,,Cherry Hill Bellsprouts,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Abra,3,,,3,,Abra,,,,,,,,Tornadus-Therian,0,1,,0,1,Comfey,,,,,,,,Hawlucha,6,0,,1,0,Annihilape,,,,,,,,Mamoswine,0,1,,0,3,Palafin,,,,,,,,Roaring Moon,0,1,,0,4,Excadrill,,,,,,,,Abra,3,,,3,,Abra,,,,,,,,Iron Hands,2,1,,1,2,Ogerpon-H,,,,,,,,Salamence,2,1,,0,0,Grafaiai,,0,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,Urshifu-Rapid-Strike,1,1,,1,4,Greninja,,,,,,,,Rillaboom,0,0,,1,0,Volcanion,,,,,,,,Hatterene,0,1,,0,0,Thundurus-Therian,,,,,,,,Gholdengo,0,1,,0,0,Tyranitar,,,,,,,,,,,,,,,,,,,,,,Ogerpon-T,1,1,,1,1,Mew,,,,,,,,Cinderace,1,1,,1,3,Landorus,,0,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,Raging Bolt,2,1,,0,1,Slowking,,,,,,,,Reuniclus,0,0,,1,0,Iron Treads,,,,,,,,Jirachi,0,1,,0,0,Hydrapple,,,,,,,,Quaquaval,1,1,,0,1,Blaziken,,,,,,,,,,,,,,,,,,,,,,Enamorus-Therian,0,1,,0,0,Meowscarada,,,,,,,,Enamorus,0,1,,1,1,Iron Hands,,0,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,Ursaluna,1,1,,1,0,Arboliva,,,,,,,,Pecharunt,0,0,,1,0,Iron Valiant,,,,,,,,Keldeo,1,1,,0,2,Heatran,,,,,,,,Sandy Shocks,1,1,,1,0,Hisuian Samurott,,,,,,,,,,,,,,,,,,,,,,Grafaiai,0,1,,1,2,Dragonite,,,,,,,,Deoxys-Speed,0,1,,0,2,Terapagos,,0,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,Archaludon,0,1,,1,0,Corviknight,,,,,,,,Ting-Lu,0,0,,1,0,Arbok,,,,,,,,Dragonite,0,1,,1,0,Azelf,,,,,,,,Azumarill,1,1,,1,1,Skarmory,,,,,,,,,,,,,,,,,,,,,,Iron Jugulis,1,1,,1,0,Landorus-Therian,,,,,,,,Conkeldurr,1,1,,1,0,Iron Jugulis,,0,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,Clodsire,0,1,,1,0,Gligar,,,,,,,,Orthworm,0,0,,1,0,Galarian Moltres,,,,,,,,Meowscarada,0,1,,0,1,Galarian Weezing,,,,,,,,Mesprit,0,1,,1,0,Decidueye,,,,,,,,,,,,,,,,,,,,,,Rotom-Heat,0,1,,0,1,Tinkaton,,,,,,,,Gliscor,0,1,,1,0,Ogerpon-T,,0,1,1,0,,,,,,,
,,W,3,,,-3,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,W,6,,,-6,,L,,,,,,,,L,-5,,,5,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-2,,,2,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,1,,,,,,,,,,,,0,,3,,,,,,,,,,,,2,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,6,,3,,,,,,,,,,,,3,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,6,,3,,,,,,,,,,,,,,
,,Cherry Hill Bellsprouts,,,,Prophet of the Pantheon,,,,T1W,T1L,T2W,T2L,,,Edinburgh Enamorus,,,,Dreary Lane Darmanitans,,,,T1W,T1L,T2W,T2L,,,The Pokerangers,,,,Cherry Hill Bellsprouts,,,,T1W,T1L,T2W,T2L,,,Blasphemous Blacephalons,,,,The Pokerangers,,,,T1W,T1L,T2W,T2L,,,Prophet of the Pantheon,,,,Philadelphia PZs,,,,T1W,T1L,T2W,T2L,,,Charleston Chesnaughts,,,,London Lunalas,,,,T1W,T1L,T2W,T2L,,,Philadelphia PZs,,,,Milton Keynes M'Ladies,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,Blasphemous Blacephalons,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Terapagos,0,1,,0,5,Palafin,,,,,,,,Abra,3,0,,3,3,Abra,,,,,,,,Roaring Moon,4,0,,1,1,Iron Hands,,,,,,,,Greninja,4,1,,1,1,Swalot,,,,,,,,Thundurus-Therian,1,1,,0,1,Iron Valiant,,,,,,,,Dragonite,1,1,,1,1,Pelipper,,,,,,,,Iron Valiant,2,1,,1,0,Volcarona,,,,,,,,Rillaboom,0,1,,0,0,Sneasler,,0,1,1,0,,,,,,,
,,Alomomola,0,1,,0,0,Galarian Weezing,,,,,,,,,,,,,,,,,,,,,,Quaquaval,1,1,,1,0,Empoleon,,,,,,,,Sableye,0,0,,1,1,Gholdengo,,,,,,,,Palafin,1,1,,1,1,Volcanion,,,,,,,,Meowscarada,3,0,,1,0,Barraskewda,,,,,,,,Volcanion,1,1,,0,3,Glimmora,,,,,,,,Hawlucha,1,1,,0,4,Greninja,,0,1,1,0,,,,,,,
,,Iron Hands,0,1,,0,1,Hydrapple,,,,,,,,,,,,,,,,,,,,,,Gholdengo,0,1,,1,0,Iron Jugulis,,,,,,,,Corviknight,0,0,,1,0,Quaquaval,,,,,,,,Hydrapple,0,1,,1,2,Annihilape,,,,,,,,Tinkaton,0,1,,1,1,Archaludon,,,,,,,,Uxie,0,1,,1,2,Primarina,,,,,,,,Pecharunt,0,1,,1,0,Comfey,,0,1,1,0,,,,,,,
,,Landorus,1,1,,0,0,Thundurus-Therian,,,,,,,,,,,,,,,,,,,,,,Ursaluna-BM,0,0,,1,0,Iron Boulder,,,,,,,,Gouging Fire,0,1,,1,0,Moltres,,,,,,,,Galarian Weezing,1,1,,0,1,Uxie,,,,,,,,Landorus-Therian,0,0,,1,0,Clodsire,,,,,,,,Arbok,0,1,,0,0,Magnezone,,,,,,,,Chi-Yu,2,1,,1,1,Gouging Fire,,0,1,1,0,,,,,,,
,,Iron Boulder,0,1,,0,0,Krookodile,,,,,,,,,,,,,,,,,,,,,,Mesprit,0,0,,1,0,Rotom-Heat,,,,,,,,Gligar,2,1,,1,0,Azumarill,,,,,,,,Azelf,0,1,,0,0,Iron Treads,,,,,,,,Blastoise,0,0,,1,0,Tornadus-Therian,,,,,,,,Lycanroc-Dusk,0,1,,1,0,Garchomp,,,,,,,,Iron Bundle,0,1,,0,1,Corviknight,,0,1,1,0,,,,,,,
,,Fezandipiti,0,1,,1,0,Azelf,,,,,,,,,,,,,,,,,,,,,,Sandy Shocks,1,0,,1,1,Terapagos,,,,,,,,Comfey,0,0,,1,0,Sandy Shocks,,,,,,,,Regieleki,0,1,,1,1,Lycanroc-Dusk,,,,,,,,Mew,2,1,,1,1,Ribombee,,,,,,,,Iron Treads,1,1,,1,1,Weavile,,,,,,,,Reuniclus,0,1,,1,0,Slowking,,0,1,1,0,,,,,,,
,,L,-5,,,5,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,6,,,,,,,,,,,,2,,6,,,,,,,,,,,,6,,0,,,,,,,,,,,,6,,2,,,,,,,,,,,,2,,6,,,,,,,,,,,,6,,3,,,,,,,,,,,,6,,3,,,,,,,,,,,,5,,6,,,,,,,,,,,,,,
,,Philadelphia PZs,,,,The Pokerangers,,,,T1W,T1L,T2W,T2L,,,Lion City Leech Life,,,,Syracuse Snorlax,,,,T1W,T1L,T2W,T2L,,,Prophet of the Pantheon,,,,Blasphemous Blacephalons,,,,T1W,T1L,T2W,T2L,,,Cherry Hill Bellsprouts,,,,Lion City Leech Life,,,,T1W,T1L,T2W,T2L,,,Milton Keynes M'Ladies,,,,Cherry Hill Bellsprouts,,,,T1W,T1L,T2W,T2L,,,Syracuse Snorlax,,,,Alabama Feraligatrs,,,,T1W,T1L,T2W,T2L,,,Alabama Feraligatrs,,,,Prophet of the Pantheon,,,,T1W,T1L,T2W,T2L,,,The Pokerangers,,,,Dreary Lane Darmanitans,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Pelipper,0,0,,1,1,Ursaluna-BM,,,,,,,,Hawlucha,6,0,,1,1,Cetitan,,,,,,,,Palafin,0,1,,0,0,Greninja,,,,,,,,Rotom-Heat,0,1,,0,6,Hawlucha,,,,,,,,Magnezone,0,1,,1,0,Iron Jugulis,,,,,,,,Great Tusk,0,1,,1,0,Blaziken,,,,,,,,Blaziken,0,1,,0,0,Mandibuzz,,,,,,,,Roaring Moon,3,1,,1,0,Skeledirge,,1,0,0,1,,,,,,,
,,Iron Valiant,1,0,,1,1,Roaring Moon,,,,,,,,Rillaboom,0,1,,1,0,Galarian Slowking,,,,,,,,Galarian Weezing,0,1,,0,0,Slowking,,,,,,,,Empoleon,0,1,,1,0,Ting-Lu,,,,,,,,Primarina,2,1,,1,0,Terapagos,,,,,,,,Galarian Slowking,1,1,,0,2,Tyranitar,,,,,,,,Excadrill,0,1,,1,4,Palafin,,,,,,,,Ursaluna-BM,0,1,,1,0,Tsareena,,1,0,0,1,,,,,,,
,,Iron Treads,0,1,,1,0,Gholdengo,,,,,,,,Ting-Lu,0,0,,1,0,Great Tusk,,,,,,,,Hydrapple,0,1,,0,0,Gligar,,,,,,,,Terapagos,0,1,,0,0,Reuniclus,,,,,,,,Glimmora,0,0,,1,1,Iron Hands,,,,,,,,Scizor,1,1,,0,3,Excadrill,,,,,,,,Tyranitar,1,1,,0,0,Hydrapple,,,,,,,,Gholdengo,0,1,,1,1,Urshifu-Single-Strike,,1,0,0,1,,,,,,,
,,Barraskewda,1,0,,1,0,Quaquaval,,,,,,,,Chi-Yu,0,1,,1,1,Kyurem,,,,,,,,Klefki,0,1,,0,0,Sneasler,,,,,,,,Iron Boulder,0,1,,0,0,Pecharunt,,,,,,,,Serperior,1,0,,1,0,Empoleon,,,,,,,,Alolan Ninetales,0,1,,1,0,Staraptor,,,,,,,,Qwilfish,0,1,,0,1,Darkrai,,,,,,,,Sandy Shocks,2,0,,1,1,Sylveon,,1,0,0,1,,,,,,,
,,Volcanion,1,1,,1,0,Moltres,,,,,,,,Reuniclus,0,0,,1,0,Scizor,,,,,,,,Krookodile,0,1,,0,0,Garganacl,,,,,,,,Landorus,0,1,,0,0,Rillaboom,,,,,,,,Garchomp,3,0,,1,1,Landorus,,,,,,,,Cetitan,1,1,,1,1,Skarmory,,,,,,,,Gardevoir,1,1,,1,1,Snorlax,,,,,,,,Quaquaval,0,1,,1,1,Braviary,,1,0,0,1,,,,,,,
,,Overqwil,3,1,,1,1,Quilladin,,,,,,,,Iron Bundle,0,0,,1,0,Hisuian Qwilfish,,,,,,,,Regieleki,0,1,,0,6,Comfey,,,,,,,,Iron Jugulis,2,1,,1,0,Iron Bundle,,,,,,,,Weavile,0,0,,1,0,Rotom-Heat,,,,,,,,Kyurem,0,1,,0,0,Latios,,,,,,,,Latios,1,1,,1,0,Deoxys-Defense,,,,,,,,Azumarill,1,1,,1,2,Keldeo,,1,0,0,1,,,,,,,
