,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quaquaval,0,1,,1,0,Galarian Weezing,,,,,,,,Quaquaval,1,1,,1,2,Scizor,,,,,,,,Ting-Lu,0,1,,0,1,Landorus-Therian,,,,,,,,Tornadus-Therian,1,0,,1,0,Hisuian Goodra,,,,,,,,Tornadus-Therian,0,0,,1,0,Cyclizar,,0,0,0,0,,,Azumarill,4,0,,1,3,Iron Crown,,,,,,,,Quaquaval,0,1,,1,3,Overqwil,,,,,,,,Tsareena,0,1,,0,5,Diancie,,0,1,1,0,,,,,,,
,,W,1,,,-1,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-5,,,5,,W,,,,,,,,W,1,,,-1,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,L,-5,,,5,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4,,6,,,,,,,,,,,,2,,6,,,,,,,,,,,,5,,6,,,,,,,,,,,,5,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,6,,3,,,,,,,,,,,,6,,3,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,
,,Norwalk Noiverns,,,,Snowpoint City Snovers,,,,T1W,T1L,T2W,T2L,,,New York Nickits,,,,Pittsburgh Scizors,,,,T1W,T1L,T2W,T2L,,,Glasgow Glowbros,,,,Gotham City Golbats,,,,T1W,T1L,T2W,T2L,,,Columbus Conkeldurrs,,,,Scottish Stoutlands,,,,T1W,T1L,T2W,T2L,,,Scottish Stoutlands,,,,Long Island Tyranitars,,,,T1W,T1L,T2W,T2L,,,Carvanha Dealership,,,,Glasgow Glowbros,,,,T1W,T1L,T2W,T2L,,,Pittsburgh Scizors,,,,Norwalk Noiverns,,,,T1W,T1L,T2W,T2L,,,Snowpoint City Snovers,,,,Carvanha Dealership,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Iron Bundle,2,0,,1,2,Keldeo,,,,,,,,Galarian Slowking,0,0,,1,0,Rotom-Heat,,,,,,,,Meowscarada,2,1,,1,0,Pelipper,,,,,,,,Palafin,4,0,,1,1,Galarian Weezing,,,,,,,,Iron Hands,0,0,,1,0,Diancie,,,,,,,,Manaphy,0,1,,0,2,Meowscarada,,,,,,,,Meloetta,0,1,,1,2,Smeargle,,,,,,,,Abra,3,,,3,,Abra,,1,0,0,1,,,,,,,
,,Enamorus,0,1,,1,2,Garchomp,,,,,,,,Galarian Zapdos,1,1,,1,0,Primarina,,,,,,,,Kilowattrel,1,0,,1,2,Barraskewda,,,,,,,,Tatsugiri,0,1,,1,2,Cinderace,,,,,,,,Zebstrika,4,0,,1,0,Swampert,,,,,,,,Raikou,1,1,,1,0,Conkeldurr,,,,,,,,Hoopa-Unbound,1,1,,0,1,Skeledirge,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Hisuian Goodra,1,1,,1,0,Tinkaton,,,,,,,,Ogerpon-W,1,1,,1,2,Kyurem,,,,,,,,Chi-Yu,1,1,,1,1,Iron Moth,,,,,,,,Rotom,1,1,,1,0,Zebstrika,,,,,,,,Sinistcha,1,1,,1,1,Urshifu-Single-Strike,,,,,,,,Ogerpon-H,1,1,,0,3,Kilowattrel,,,,,,,,Annihilape,2,1,,0,0,Landorus,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Landorus,1,1,,1,0,Pecharunt,,,,,,,,Jolteon,1,0,,1,0,Annihilape,,,,,,,,Scream Tail,0,1,,1,2,Archaludon,,,,,,,,Hydrapple,1,1,,1,2,Latias,,,,,,,,Krookodile,0,1,,1,1,Heatran,,,,,,,,Araquanid,0,1,,0,0,Chi-Yu,,,,,,,,Primarina,0,1,,0,2,Enamorus,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Regieleki,2,0,,1,0,Mew,,,,,,,,Corviknight,0,0,,1,0,Masquerain,,,,,,,,Slowking,0,1,,1,0,Great Tusk,,,,,,,,Fezandipiti,0,1,,1,0,Iron Hands,,,,,,,,Galarian Weezing,0,0,,1,1,Raging Bolt,,,,,,,,Ursaluna-BM,0,1,,1,1,Gholdengo,,,,,,,,Forretress,0,1,,1,1,Lycanroc-Dusk,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Lycanroc-Dusk,0,1,,1,0,Zapdos,,,,,,,,Sylveon,3,0,,1,0,Alolan Ninetales,,,,,,,,Conkeldurr,2,1,,1,0,Metagross,,,,,,,,Iron Treads,0,1,,1,0,Sinistcha,,,,,,,,Empoleon,1,1,,1,0,Greninja,,,,,,,,Hisuian Arcanine,1,1,,1,0,Slowking,,,,,,,,Kyurem,0,1,,1,0,Hisuian Goodra,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,W,2,,,-2,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,,6,,,,,,,,,,,,6,,2,,,,,,,,,,,,6,,2,,,,,,,,,,,,6,,5,,,,,,,,,,,,5,,6,,,,,,,,,,,,6,,1,,,,,,,,,,,,1,,6,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,
,,Columbus Conkeldurrs,,,,Long Island Tyranitars,,,,T1W,T1L,T2W,T2L,,,Gotham City Golbats,,,,Columbus Conkeldurrs,,,,T1W,T1L,T2W,T2L,,,Sydney Sylveons,,,,New York Nickits,,,,T1W,T1L,T2W,T2L,,,Pittsburgh Scizors,,,,Snowpoint City Snovers,,,,T1W,T1L,T2W,T2L,,,Norwalk Noiverns,,,,Carvanha Dealership,,,,T1W,T1L,T2W,T2L,,,Long Island Tyranitars,,,,Erie Oshawotts,,,,T1W,T1L,T2W,T2L,,,Adelaide 30Scizors,,,,Scottish Stoutlands,,,,T1W,T1L,T2W,T2L,,,Scottish Stoutlands,,,,Sydney Sylveons,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Fezandipiti,6,0,,1,0,Greninja,,,,,,,,Iron Moth,0,1,,0,3,Palafin,,,,,,,,Volcarona,0,1,,0,2,Galarian Slowking,,,,,,,,Alolan Ninetales,1,1,,1,1,Cyclizar,,,,,,,,Smeargle,0,1,,1,0,Manaphy,,,,,,,,Swampert,0,1,,0,0,Terapagos,,,,,,,,Latios,3,0,,1,0,Galarian Weezing,,,,,,,,Abra,3,,,3,,Abra,,1,0,0,1,,,,,,,
,,Rotom,0,1,,1,1,Urshifu-Single-Strike,,,,,,,,Rotom-Wash,0,1,,0,0,Fezandipiti,,,,,,,,Hisuian Samurott,0,1,,0,0,Baxcalibur,,,,,,,,Kyurem,2,1,,0,2,Tinkaton,,,,,,,,Hisuian Goodra,1,1,,1,0,Raikou,,,,,,,,Urshifu-Single-Strike,0,1,,0,3,Landorus-Therian,,,,,,,,Torkoal,0,0,,1,0,Cinderace,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Weavile,0,0,,1,0,Galarian Slowbro,,,,,,,,Metagross,0,1,,0,2,Hydrapple,,,,,,,,Iron Valiant,1,1,,1,2,Ogerpon-W,,,,,,,,Primarina,0,1,,1,1,Mew,,,,,,,,Landorus,1,0,,1,1,Ogerpon-H,,,,,,,,Heatran,0,1,,1,0,Ogerpon-C,,,,,,,,Gouging Fire,0,0,,1,0,Krookodile,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Iron Treads,0,1,,1,1,Shaymin,,,,,,,,Iron Jugulis,1,1,,1,0,Moltres,,,,,,,,Sneasler,1,1,,0,0,Jolteon,,,,,,,,Annihilape,1,1,,1,1,Pecharunt,,,,,,,,Enamorus,1,1,,1,0,Araquanid,,,,,,,,Greninja,0,1,,0,1,Comfey,,,,,,,,Venusaur,2,0,,1,1,Empoleon,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Moltres,0,0,,1,0,Heatran,,,,,,,,Iron Boulder,0,1,,1,1,Iron Treads,,,,,,,,Rillaboom,0,1,,1,1,Corviknight,,,,,,,,Hoopa-Unbound,0,1,,1,0,Keldeo,,,,,,,,Iron Bundle,2,1,,1,2,Ursaluna-BM,,,,,,,,Diancie,0,1,,0,1,Alomomola,,,,,,,,Walking Wake,0,1,,1,0,Sinistcha,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,Palafin,0,0,,1,0,Raging Bolt,,,,,,,,Great Tusk,1,1,,0,0,Rotom,,,,,,,,Iron Crown,0,1,,0,1,Ceruledge,,,,,,,,Gliscor,1,1,,1,1,Zapdos,,,,,,,,Regieleki,0,1,,1,1,Hisuian Arcanine,,,,,,,,Galarian Slowbro,1,1,,0,1,Roaring Moon,,,,,,,,Grimmsnarl,1,0,,1,0,Iron Hands,,,,,,,,,,,,,,,,1,0,0,1,,,,,,,
,,W,4,,,-4,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,L,-4,,,4,,W,,,,,,,,L,-1,,,1,,W,,,,,,,,W,1,,,-1,,L,,,,,,,,L,-5,,,5,,W,,,,,,,,W,5,,,-5,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,2,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,6,,2,,,,,,,,,,,,0,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,
,,Pittsburgh Scizors,,,,Carvanha Dealership,,,,T1W,T1L,T2W,T2L,,,Erie Oshawotts,,,,Norwalk Noiverns,,,,T1W,T1L,T2W,T2L,,,Carvanha Dealership,,,,Adelaide 30Scizors,,,,T1W,T1L,T2W,T2L,,,Adelaide 30Scizors,,,,Long Island Tyranitars,,,,T1W,T1L,T2W,T2L,,,Columbus Conkeldurrs,,,,Sydney Sylveons,,,,T1W,T1L,T2W,T2L,,,Snowpoint City Snovers,,,,Gotham City Golbats,,,,T1W,T1L,T2W,T2L,,,New York Nickits,,,,Snowpoint City Snovers,,,,T1W,T1L,T2W,T2L,,,Norwalk Noiverns,,,,Glasgow Glowbros,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Rotom-Heat,1,0,,1,0,Ogerpon-H,,,,,,,,Terapagos,0,1,,1,1,Enamorus,,,,,,,,Ursaluna-BM,1,1,,1,0,Tyranitar,,,,,,,,Torkoal,0,0,,1,1,Swampert,,,,,,,,Hydrapple,0,1,,1,0,Iron Valiant,,,,,,,,Zapdos,0,1,,0,0,Archaludon,,,,,,,,Galarian Slowking,0,0,,1,0,Tinkaton,,,,,,,,Landorus,0,1,,0,3,Meowscarada,,0,1,1,0,,,,,,,
,,Primarina,1,1,,1,0,Glimmora,,,,,,,,Uxie,1,1,,1,1,Regieleki,,,,,,,,Dragonite,0,1,,1,0,Excadrill,,,,,,,,Venusaur,2,1,,1,0,Galarian Slowbro,,,,,,,,Palafin,2,0,,1,2,Sneasler,,,,,,,,Keldeo,0,1,,1,0,Metagross,,,,,,,,Corviknight,0,0,,1,0,Garchomp,,,,,,,,Lokix,1,1,,1,0,Scream Tail,,0,1,1,0,,,,,,,
,,Annihilape,1,1,,1,3,Kingambit,,,,,,,,Alomomola,1,0,,1,0,Landorus,,,,,,,,Thwackey,0,0,,1,1,Scizor,,,,,,,,Walking Wake,4,0,,1,0,Diancie,,,,,,,,Moltres,1,0,,1,0,Volcarona,,,,,,,,Pecharunt,0,1,,1,1,Vikavolt,,,,,,,,Ogerpon-W,0,0,,1,0,Keldeo,,,,,,,,Hisuian Goodra,2,1,,1,1,Conkeldurr,,0,1,1,0,,,,,,,
,,Kyurem,1,1,,1,0,Raikou,,,,,,,,Landorus-Therian,1,1,,1,0,Iron Bundle,,,,,,,,Ogerpon-H,2,0,,1,1,Houndstone,,,,,,,,Grimmsnarl,0,0,,1,0,Raging Bolt,,,,,,,,Iron Treads,3,1,,1,0,Probopass,,,,,,,,Garchomp,0,1,,0,0,Pelipper,,,,,,,,Ceruledge,1,0,,1,0,Hitmonchan,,,,,,,,Skeledirge,0,1,,0,2,Gholdengo,,0,1,1,0,,,,,,,
,,Alolan Ninetales,2,1,,1,1,Deoxys-Speed,,,,,,,,Roaring Moon,1,0,,1,2,Lokix,,,,,,,,Kingambit,3,1,,1,0,Gouging Fire,,,,,,,,Scizor,0,0,,1,0,Heatran,,,,,,,,Rotom,0,0,,1,0,Rillaboom,,,,,,,,Tinkaton,1,1,,0,4,Barraskewda,,,,,,,,Sylveon,3,0,,1,0,Volcanion,,,,,,,,Enamorus,0,1,,1,0,Slowking,,0,1,1,0,,,,,,,
,,Forretress,0,1,,1,1,Ursaluna-BM,,,,,,,,Urshifu-Rapid-Strike,2,1,,1,0,Chesnaught,,,,,,,,Deoxys-Speed,0,0,,1,1,Grimmsnarl,,,,,,,,Gouging Fire,0,1,,1,1,Urshifu-Single-Strike,,,,,,,,Fezandipiti,0,1,,1,1,Dragalge,,,,,,,,Mew,1,1,,0,1,Florges,,,,,,,,Jolteon,2,0,,1,0,Zapdos,,,,,,,,Iron Bundle,1,1,,1,0,Kilowattrel,,0,1,1,0,,,,,,,
,,W,1,,,-1,,L,,,,,,,,W,2,,,-2,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,W,6,,,-6,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,,6,,,,,,,,,,,,3,,0,,,,,,,,,,,,2,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,0,,6,,,,,,,,,,,,6,,3,,,,,,,,,,,,6,,3,,,,,,,,,,,,0,,6,,,,,,,,,,,,,,
,,Adelaide 30Scizors,,,,Sydney Sylveons,,,,T1W,T1L,T2W,T2L,,,Glasgow Glowbros,,,,Scottish Stoutlands,,,,T1W,T1L,T2W,T2L,,,Long Island Tyranitars,,,,Pittsburgh Scizors,,,,T1W,T1L,T2W,T2L,,,New York Nickits,,,,Carvanha Dealership,,,,T1W,T1L,T2W,T2L,,,Pittsburgh Scizors,,,,Glasgow Glowbros,,,,T1W,T1L,T2W,T2L,,,Scottish Stoutlands,,,,New York Nickits,,,,T1W,T1L,T2W,T2L,,,Gotham City Golbats,,,,Long Island Tyranitars,,,,T1W,T1L,T2W,T2L,,,Columbus Conkeldurrs,,,,Erie Oshawotts,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Manaphy,2,0,,1,1,Iron Valiant,,,,,,,,Abra,,3,,,3,Abra,,,,,,,,Raging Bolt,1,0,,1,0,Primarina,,,,,,,,Galarian Slowking,1,0,,1,1,Ursaluna-BM,,,,,,,,Primarina,0,0,,1,0,Gholdengo,,,,,,,,Iron Hands,1,1,,0,0,Galarian Slowking,,,,,,,,Great Tusk,0,1,,0,2,Swampert,,,,,,,,Palafin,0,0,,1,0,Urshifu-Rapid-Strike,,1,0,0,1,,,,,,,
,,Clefable,1,0,,1,0,Sneasler,,,,,,,,,,,,,,,,,,,,,,Greninja,2,0,,1,0,Gliscor,,,,,,,,Corviknight,0,1,,1,0,Deoxys-Speed,,,,,,,,Meloetta,0,0,,1,0,Chi-Yu,,,,,,,,Cinderace,1,1,,0,0,Corviknight,,,,,,,,Vikavolt,1,1,,0,0,Urshifu-Single-Strike,,,,,,,,Hydrapple,3,0,,1,0,Ogerpon-C,,1,0,0,1,,,,,,,
,,Galvantula,0,1,,1,0,Iron Crown,,,,,,,,,,,,,,,,,,,,,,Diancie,1,0,,1,0,Annihilape,,,,,,,,Galarian Zapdos,2,0,,1,1,Hisuian Arcanine,,,,,,,,Forretress,0,0,,1,0,Meowscarada,,,,,,,,Sinistcha,0,1,,1,1,Baxcalibur,,,,,,,,Maushold,0,1,,1,0,Thundurus-Therian,,,,,,,,Fezandipiti,0,0,,1,0,Roaring Moon,,1,0,0,1,,,,,,,
,,Scizor,2,0,,1,0,Rillaboom,,,,,,,,,,,,,,,,,,,,,,Urshifu-Single-Strike,0,1,,1,0,Meloetta,,,,,,,,Ogerpon-W,0,1,,1,0,Regidrago,,,,,,,,Hoopa-Unbound,6,0,,1,0,Alolan Sandslash,,,,,,,,Garganacl,0,1,,1,2,Galarian Zapdos,,,,,,,,Barraskewda,1,1,,1,0,Galarian Slowbro,,,,,,,,Iron Treads,1,0,,1,0,Uxie,,1,0,0,1,,,,,,,
,,Gouging Fire,0,0,,1,0,Sandy Shocks,,,,,,,,,,,,,,,,,,,,,,Thundurus-Therian,1,1,,1,2,Alolan Ninetales,,,,,,,,Jolteon,1,1,,1,0,Ogerpon-H,,,,,,,,Annihilape,0,0,,1,0,Slowking,,,,,,,,Darkrai,1,1,,1,0,Sylveon,,,,,,,,Florges,0,1,,0,3,Shaymin,,,,,,,,Rotom,0,0,,1,0,Alomomola,,1,0,0,1,,,,,,,
