,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ting-Lu,1,1,,1,0,Greninja,,,,,,,,Ogerpon-C,4,0,,1,0,Blaziken,,,,,,,,Slowking,0,0,,1,0,Tinkaton,,,,,,,,Ogerpon-C,0,1,,1,0,Great Tusk,,,,,,,,Tsareena,0,1,,1,2,Garchomp,,0,0,0,0,,,Gengar,0,0,,1,0,Galarian Moltres,,,,,,,,Iron Valiant,1,1,,1,1,Meowscarada,,,,,,,,Gengar,1,1,,1,2,Hatterene,,0,1,1,0,,,,,,,
,,W,3,,,-3,,L,,,,,,,,W,4,,,-4,,L,,,,,,,,W,5,,,-5,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,W,5,,,-5,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,L,-2,,,2,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,3,,,,,,,,,,,,3,,6,,,,,,,,,,,,5,,6,,,,,,,,,,,,6,,5,,,,,,,,,,,,3,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,6,,2,,,,,,,,,,,,,,
,,King Keldeos,,,,Timekeepers,,,,T1W,T1L,T2W,T2L,,,Scottish Stoutlands,,,,Carolina Cetitans,,,,T1W,T1L,T2W,T2L,,,Columbus Conkeldurrs,,,,Ottawa Donphans,,,,T1W,T1L,T2W,T2L,,,Uncertain Unowns,,,,Melbourne Metronomers,,,,T1W,T1L,T2W,T2L,,,Boston Bulbasaurs,,,,Richmond Ragingbolts,,,,T1W,T1L,T2W,T2L,,,Carolina Cetitans,,,,East Coast Krooks,,,,T1W,T1L,T2W,T2L,,,Caborca Gengars,,,,Chicago Chimchars,,,,T1W,T1L,T2W,T2L,,,Melbourne Metronomers,,,,Scottish Stoutlands,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Great Tusk,0,1,,0,1,Tornadus-Therian,,,,,,,,Thundurus-Therian,3,0,,1,0,Necrozma,,,,,,,,Enamorus,0,1,,1,2,Iron Bundle,,,,,,,,Bronzong,1,1,,1,0,Krookodile,,,,,,,,Urshifu-Rapid-Strike,2,0,,1,1,Dragapult,,1,0,0,1,,,Garchomp,1,0,,1,0,Pelipper,,,,,,,,Kommo-o,1,1,,1,1,Palafin,,,,,,,,Ribombee,0,1,,0,0,Meloetta,,0,1,1,0,,,,,,,
,,Primarina,0,1,,0,4,Hoopa-Unbound,,,,,,,,Cinderace,1,0,,1,1,Urshifu-Rapid-Strike,,,,,,,,Toedscruel,0,1,,1,0,Mandibuzz,,,,,,,,Whimsicott,0,1,,1,3,Greninja,,,,,,,,Gholdengo,0,0,,1,0,Urshifu-Single-Strike,,1,0,0,1,,,Terapagos,1,0,,1,1,Excadrill,,,,,,,,Iron Crown,3,1,,1,0,Rillaboom,,,,,,,,Glimmora,0,1,,1,0,Cinderace,,0,1,1,0,,,,,,,
,,Jolteon,2,1,,1,0,Landorus,,,,,,,,Corviknight,1,1,,1,1,Terapagos,,,,,,,,Scizor,0,1,,1,0,Iron Treads,,,,,,,,Mimikyu,1,1,,1,0,Snorlax,,,,,,,,Tornadus,0,1,,1,0,Deoxys-Defense,,1,0,0,1,,,Amoonguss,2,1,,1,0,Archaludon,,,,,,,,Ursaluna-BM,1,0,,1,0,Landorus-Therian,,,,,,,,Greninja,0,1,,0,3,Keldeo,,0,1,1,0,,,,,,,
,,Ogerpon-T,1,1,,0,1,Alomomola,,,,,,,,Dragalge,0,1,,1,0,Garchomp,,,,,,,,Grimmsnarl,0,1,,1,3,Chi-Yu,,,,,,,,Tentacruel,1,1,,1,1,Ceruledge,,,,,,,,Clodsire,2,0,,1,0,Fezandipiti,,1,0,0,1,,,Tyranitar,1,0,,1,1,Darkrai,,,,,,,,Thundurus,1,0,,1,1,Sneasler,,,,,,,,Rotom-Frost,1,1,,1,1,Cobalion,,0,1,1,0,,,,,,,
,,Umbreon,0,1,,1,0,Clefable,,,,,,,,Meloetta,1,0,,1,0,Vikavolt,,,,,,,,Annihilape,5,0,,1,0,Diancie,,,,,,,,Heatran,2,1,,1,0,Hydrapple,,,,,,,,Dondozo,0,1,,1,2,Rotom-Wash,,1,0,0,1,,,Talonflame,0,1,,1,0,Klefki,,,,,,,,Arcanine,0,1,,1,1,Latios,,,,,,,,Baxcalibur,0,1,,0,1,Hisuian Samurott,,0,1,1,0,,,,,,,
,,Lycanroc-Dusk,0,1,,1,0,Empoleon,,,,,,,,Hisuian Samurott,0,1,,1,1,Iron Jugulis,,,,,,,,Salamence,1,1,,1,0,Gallade,,,,,,,,Iron Hands,0,1,,0,2,Galarian Slowking,,,,,,,,Kingambit,2,1,,1,0,Galarian Moltres,,1,0,0,1,,,Necrozma,1,1,,1,1,Ogerpon-W,,,,,,,,Hawlucha,0,0,,1,0,Tinkaton,,,,,,,,Galarian Slowking,1,1,,0,1,Thundurus-Therian,,0,1,1,0,,,,,,,
,,L,-3,,,3,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,W,1,,,-1,,L,,,,,,,,L,-1,,,1,,W,,,,,,,,W,3,,,-3,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-4,,,4,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,4,,,,,,,,,,,,1,,6,,,,,,,,,,,,6,,1,,,,,,,,,,,,6,,2,,,,,,,,,,,,5,,6,,,,,,,,,,,,1,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,3,,0,,,,,,,,,,,,,,
,,Uncertain Unowns,,,,Scottish Stoutlands,,,,T1W,T1L,T2W,T2L,,,Timekeepers,,,,Richmond Ragingbolts,,,,T1W,T1L,T2W,T2L,,,Caborca Gengars,,,,Uncertain Unowns,,,,T1W,T1L,T2W,T2L,,,Ottawa Donphans,,,,Timekeepers,,,,T1W,T1L,T2W,T2L,,,Scottish Stoutlands,,,,East Coast Krooks,,,,T1W,T1L,T2W,T2L,,,Boston Bulbasaurs,,,,Caborca Gengars,,,,T1W,T1L,T2W,T2L,,,East Coast Krooks,,,,Ottawa Donphans,,,,T1W,T1L,T2W,T2L,,,King Keldeos,,,,Boston Bulbasaurs,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Heatran,1,1,,0,2,Sylveon,,,,,,,,Tornadus-Therian,1,0,,1,0,Dragapult,,,,,,,,Galarian Weezing,0,1,,1,0,Froslass,,,,,,,,Chi-Yu,1,1,,0,1,Alomomola,,,,,,,,Thundurus-Therian,1,1,,1,1,Okidogi,,,,,,,,Gholdengo,0,0,,1,0,Garganacl,,,,,,,,Pelipper,0,1,,1,0,Chi-Yu,,,,,,,,Abra,,3,,,3,Abra,,0,1,1,0,,,,,,,
,,Toxapex,1,1,,1,0,Mamoswine,,,,,,,,Landorus,1,0,,1,0,Urshifu-Single-Strike,,,,,,,,Zapdos,0,1,,0,1,Iron Hands,,,,,,,,Iron Bundle,0,1,,0,1,Tornadus-Therian,,,,,,,,Dragalge,0,1,,1,0,Klefki,,,,,,,,Kingambit,0,0,,1,0,Kommo-o,,,,,,,,Barraskewda,0,0,,1,3,Iron Bundle,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,
,,Espathra,0,1,,1,1,Hisuian Samurott,,,,,,,,Alomomola,0,0,,1,0,Registeel,,,,,,,,Ursaluna-BM,0,1,,0,1,Iron Moth,,,,,,,,Sinistcha,0,1,,1,1,Infernape,,,,,,,,Cinderace,2,0,,1,2,Archaludon,,,,,,,,Tornadus,0,0,,1,1,Iron Crown,,,,,,,,Archaludon,1,1,,1,0,Pecharunt,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,
,,Skeledirge,0,1,,1,1,Meloetta,,,,,,,,Serperior,0,1,,1,1,Rotom-Wash,,,,,,,,Iron Crown,1,1,,0,2,Heatran,,,,,,,,Iron Treads,0,1,,0,0,Clefable,,,,,,,,Mamoswine,0,1,,1,1,Darkrai,,,,,,,,Gliscor,4,1,,1,0,Ursaluna-BM,,,,,,,,Okidogi,1,1,,1,0,Iron Treads,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,
,,Iron Hands,1,1,,1,1,Keldeo,,,,,,,,Clefable,0,0,,1,0,Volcanion,,,,,,,,Heracross,0,1,,0,2,Roaring Moon,,,,,,,,Mandibuzz,1,1,,1,0,Empoleon,,,,,,,,Corviknight,0,1,,1,1,Excadrill,,,,,,,,Urshifu-Rapid-Strike,2,0,,1,0,Thundurus,,,,,,,,Excadrill,2,0,,1,0,Mandibuzz,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,
,,Roaring Moon,1,1,,0,1,Thundurus-Therian,,,,,,,,Hoopa-Unbound,4,0,,1,0,Galarian Moltres,,,,,,,,Hawlucha,0,1,,0,0,Tentacruel,,,,,,,,Raikou,0,1,,0,3,Landorus,,,,,,,,Hisuian Samurott,3,1,,1,0,Ogerpon-W,,,,,,,,Bulbasaur,0,0,,1,0,Arcanine,,,,,,,,Darkrai,2,1,,1,1,Gallade,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,
,,L,-2,,,2,,W,,,,,,,,W,5,,,-5,,L,,,,,,,,L,-5,,,5,,W,,,,,,,,L,-4,,,4,,W,,,,,,,,W,1,,,-1,,L,,,,,,,,W,5,,,-5,,L,,,,,,,,W,2,,,-2,,L,,,,,,,,L,-3,,,3,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,FF,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,6,,5,,,,,,,,,,,,6,,4,,,,,,,,,,,,6,,3,,,,,,,,,,,,4,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,3,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,6,,3,,,,,,,,,,,,,,
,,Ottawa Donphans,,,,Boston Bulbasaurs,,,,T1W,T1L,T2W,T2L,,,Melbourne Metronomers,,,,East Coast Krooks,,,,T1W,T1L,T2W,T2L,,,East Coast Krooks,,,,King Keldeos,,,,T1W,T1L,T2W,T2L,,,Chicago Chimchars,,,,Scottish Stoutlands,,,,T1W,T1L,T2W,T2L,,,Timekeepers,,,,Caborca Gengars,,,,T1W,T1L,T2W,T2L,,,Scottish Stoutlands,,,,Columbus Conkeldurrs,,,,T1W,T1L,T2W,T2L,,,Richmond Ragingbolts,,,,Uncertain Unowns,,,,T1W,T1L,T2W,T2L,,,Uncertain Unowns,,,,Carolina Cetitans,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Pecharunt,1,1,,1,0,Clodsire,,,,,,,,Rotom-Frost,0,1,,0,2,Barraskewda,,,,,,,,Barraskewda,0,1,,1,0,Ogerpon-T,,,,,,,,Sneasler,1,1,,1,1,Thundurus-Therian,,,,,,,,Tornadus-Therian,0,1,,1,0,Alolan Ninetales,,1,0,0,1,,,Corviknight,1,1,,1,0,Annihilape,,,,,,,,Dragapult,0,1,,0,2,Heatran,,,,,,,,Froslass,0,1,,0,0,Scream Tail,,0,1,1,0,,,,,,,
,,Iron Bundle,0,1,,1,0,Gliscor,,,,,,,,Galarian Slowking,1,1,,1,2,Pelipper,,,,,,,,Pelipper,0,1,,1,1,Great Tusk,,,,,,,,Latios,2,0,,1,0,Corviknight,,,,,,,,Deoxys-Speed,2,0,,1,2,Kommo-o,,1,0,0,1,,,Cinderace,2,0,,1,0,Kilowattrel,,,,,,,,Urshifu-Single-Strike,1,1,,0,1,Landorus,,,,,,,,Heatran,2,1,,0,4,Garchomp,,0,1,1,0,,,,,,,
,,Iron Treads,3,1,,1,0,Garganacl,,,,,,,,Baxcalibur,1,1,,1,0,Archaludon,,,,,,,,Archaludon,1,1,,1,1,Jolteon,,,,,,,,Azumarill,1,1,,1,2,Mamoswine,,,,,,,,Hatterene,0,1,,1,0,Iron Crown,,1,0,0,1,,,Thundurus-Therian,1,0,,1,1,Meowscarada,,,,,,,,Registeel,0,1,,1,1,Tentacruel,,,,,,,,Roaring Moon,0,1,,0,0,Terapagos,,0,1,1,0,,,,,,,
,,Chi-Yu,1,1,,1,2,Gholdengo,,,,,,,,Krookodile,0,1,,1,0,Ogerpon-W,,,,,,,,Okidogi,1,1,,0,1,Gouging Fire,,,,,,,,Landorus-Therian,0,1,,1,1,Cinderace,,,,,,,,Sandy Shocks,2,1,,1,0,Garganacl,,1,0,0,1,,,Sylveon,0,1,,1,1,Salamence,,,,,,,,Volcanion,1,1,,1,0,Whimsicott,,,,,,,,Landorus,1,1,,1,0,Skeledirge,,0,1,1,0,,,,,,,
,,Mandibuzz,0,1,,1,0,Ogerpon-H,,,,,,,,Greninja,2,1,,0,1,Okidogi,,,,,,,,Darkrai,0,1,,0,0,Primarina,,,,,,,,Palafin,2,0,,1,0,Meloetta,,,,,,,,Hoopa-Unbound,2,1,,1,0,Galarian Weezing,,1,0,0,1,,,Cobalion,2,0,,1,1,Blastoise,,,,,,,,Shaymin,1,1,,1,1,Iron Hands,,,,,,,,Whimsicott,0,1,,1,1,Tyranitar,,0,1,1,0,,,,,,,
,,Cyclizar,0,1,,0,4,Blaziken,,,,,,,,Hydrapple,0,1,,1,1,Excadrill,,,,,,,,Excadrill,1,1,,0,3,Hisuian Zoroark,,,,,,,,Rillaboom,0,1,,1,0,Dragalge,,,,,,,,Cryogonal,0,0,,1,1,Brambleghast,,1,0,0,1,,,Mamoswine,0,1,,1,0,Scizor,,,,,,,,Galarian Moltres,1,1,,1,1,Roaring Moon,,,,,,,,Tentacruel,0,1,,1,1,Gastrodon,,0,1,1,0,,,,,,,
,,L,-1,,,1,,W,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,W,2,,,-2,,L,,,,,,,,W,2,,,-2,,L,,,,,,,,W,3,,,-3,,L,,,,,,,,L,-2,,,2,,W,,,,,,,,L,-3,,,3,,W,,,,,,,,,,,,
,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,Replay,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,,6,,,,,,,,,,,,2,,6,,,,,,,,,,,,6,,4,,,,,,,,,,,,6,,4,,,,,,,,,,,,6,,3,,,,,,,,,,,,2,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,4,,6,,,,,,,,,,,,,,
,,Chicago Chimchars,,,,Carolina Cetitans,,,,T1W,T1L,T2W,T2L,,,King Keldeos,,,,Caborca Gengars,,,,T1W,T1L,T2W,T2L,,,Richmond Ragingbolts,,,,Melbourne Metronomers,,,,T1W,T1L,T2W,T2L,,,Columbus Conkeldurrs,,,,Boston Bulbasaurs,,,,T1W,T1L,T2W,T2L,,,Melbourne Metronomers,,,,Columbus Conkeldurrs,,,,T1W,T1L,T2W,T2L,,,Timekeepers,,,,Chicago Chimchars,,,,T1W,T1L,T2W,T2L,,,Carolina Cetitans,,,,King Keldeos,,,,T1W,T1L,T2W,T2L,,,Ottawa Donphans,,,,Richmond Ragingbolts,,,,T1W,T1L,T2W,T2L,,,,,,,
,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,Pokemon,K,D,,D,K,Pokemon,,,,,,,,,,,,
,,Sneasler,1,1,,1,0,Scream Tail,,,,,,,,Lycanroc-Dusk,0,1,,1,1,Arcanine,,,,,,,,Dragapult,0,1,,0,2,Greninja,,,,,,,,Annihilape,1,1,,1,1,Tornadus,,,,,,,,Rotom-Frost,1,1,,1,0,Toedscruel,,,,,,,,Tornadus-Therian,0,0,,1,1,Palafin,,1,0,0,1,,,Scream Tail,1,0,,1,3,Ogerpon-T,,1,0,0,1,,,Diancie,1,0,,1,1,Dragapult,,1,0,0,1,,,,,,,
,,Palafin,2,1,,1,0,Garchomp,,,,,,,,Primarina,1,1,,1,0,Galarian Weezing,,,,,,,,Urshifu-Single-Strike,3,1,,1,0,Ribombee,,,,,,,,Meowscarada,2,1,,0,1,Gholdengo,,,,,,,,Galarian Slowking,1,1,,0,2,Annihilape,,,,,,,,Hatterene,1,1,,1,0,Regieleki,,1,0,0,1,,,Terapagos,2,0,,1,0,Hisuian Arcanine,,1,0,0,1,,,Pecharunt,1,1,,1,2,Urshifu-Single-Strike,,1,0,0,1,,,,,,,
,,Latios,1,0,,1,2,Terapagos,,,,,,,,Great Tusk,0,0,,1,0,Zapdos,,,,,,,,Registeel,1,1,,1,1,Snorlax,,,,,,,,Grimmsnarl,0,1,,1,1,Ogerpon-H,,,,,,,,Baxcalibur,0,1,,0,0,Enamorus,,,,,,,,Sandy Shocks,2,1,,1,0,Latios,,1,0,0,1,,,Vikavolt,0,1,,1,1,Hisuian Zoroark,,1,0,0,1,,,Cyclizar,1,1,,1,1,Registeel,,1,0,0,1,,,,,,,
,,Landorus-Therian,1,0,,1,1,Necrozma,,,,,,,,Gouging Fire,0,0,,1,1,Ursaluna-BM,,,,,,,,Fezandipiti,0,1,,1,1,Hydrapple,,,,,,,,Hisuian Qwilfish,1,1,,1,0,Dondozo,,,,,,,,Glimmora,1,1,,0,4,Salamence,,,,,,,,Empoleon,1,0,,1,0,Landorus-Therian,,1,0,0,1,,,Garchomp,1,1,,1,0,Primarina,,1,0,0,1,,,Chi-Yu,0,1,,1,0,Volcanion,,1,0,0,1,,,,,,,
